Driver,Team,LapTime,LapNumber,Stint,TyreLife,FreshTyre,Compound,TrackTemp,AirTemp,Sector1Time,Sector2Time,Sector3Time,Location,Year,Country,EventName,EventDate,TrackLenght,NumTurns,RaceDistance,NumLaps,Taction,AsphaltGrip,AsphaltAbrasion,TrackEvolution,TyreStress,Braking,LateralLoad,Downforce,Soft,Medium,Hard
ZHO,Alfa Romeo,78.143,7.0,2.0,2.0,True,HARD,44.2,26.5,28.249,27.817,22.077,Budapest,2023,Hungary,Hungarian Grand Prix,2025-08-03,4.381,14,306.63,70,4,3,3,4,3,3,3,5,C5,C4,C3
LEC,Ferrari,78.44,7.0,2.0,2.0,True,HARD,44.2,26.5,28.192,28.006,22.242,Budapest,2023,Hungary,Hungarian Grand Prix,2025-08-03,4.381,14,306.63,70,4,3,3,4,3,3,3,5,C5,C4,C3
STR,Aston Martin,78.782,7.0,2.0,2.0,True,HARD,44.3,26.4,28.31,28.147,22.325,Budapest,2023,Hungary,Hungarian Grand Prix,2025-08-03,4.381,14,306.63,70,4,3,3,4,3,3,3,5,C5,C4,C3
ALO,Aston Martin,78.58,7.0,2.0,2.0,True,HARD,44.3,26.4,28.305,28.105,22.17,Budapest,2023,Hungary,Hungarian Grand Prix,2025-08-03,4.381,14,306.63,70,4,3,3,4,3,3,3,5,C5,C4,C3
PIA,McLaren,78.464,7.0,2.0,2.0,True,HARD,44.3,26.4,28.493,27.859,22.112,Budapest,2023,Hungary,Hungarian Grand Prix,2025-08-03,4.381,14,306.63,70,4,3,3,4,3,3,3,5,C5,C4,C3
NOR,McLaren,78.209,8.0,2.0,2.0,True,HARD,44.3,26.4,28.353,27.855,22.001,Budapest,2023,Hungary,Hungarian Grand Prix,2025-08-03,4.381,14,306.63,70,4,3,3,4,3,3,3,5,C5,C4,C3
SAI,Ferrari,78.393,8.0,2.0,2.0,True,HARD,44.3,26.4,28.196,28.04,22.157,Budapest,2023,Hungary,Hungarian Grand Prix,2025-08-03,4.381,14,306.63,70,4,3,3,4,3,3,3,5,C5,C4,C3
BOT,Alfa Romeo,81.191,7.0,2.0,2.0,True,HARD,44.5,26.5,28.313,27.954,24.924,Budapest,2023,Hungary,Hungarian Grand Prix,2025-08-03,4.381,14,306.63,70,4,3,3,4,3,3,3,5,C5,C4,C3
ALB,Williams,78.917,7.0,2.0,2.0,True,HARD,44.5,26.5,28.395,27.989,22.533,Budapest,2023,Hungary,Hungarian Grand Prix,2025-08-03,4.381,14,306.63,70,4,3,3,4,3,3,3,5,C5,C4,C3
SAR,Williams,79.248,7.0,2.0,2.0,True,HARD,44.6,26.5,28.491,28.141,22.616,Budapest,2023,Hungary,Hungarian Grand Prix,2025-08-03,4.381,14,306.63,70,4,3,3,4,3,3,3,5,C5,C4,C3
ZHO,Alfa Romeo,79.933,9.0,2.0,4.0,True,HARD,44.6,26.5,28.521,28.771,22.641,Budapest,2023,Hungary,Hungarian Grand Prix,2025-08-03,4.381,14,306.63,70,4,3,3,4,3,3,3,5,C5,C4,C3
RIC,AlphaTauri,78.906,8.0,3.0,2.0,True,HARD,44.6,26.5,28.418,28.308,22.18,Budapest,2023,Hungary,Hungarian Grand Prix,2025-08-03,4.381,14,306.63,70,4,3,3,4,3,3,3,5,C5,C4,C3
MAG,Haas F1 Team,79.206,7.0,2.0,2.0,True,HARD,44.6,26.5,28.353,28.488,22.365,Budapest,2023,Hungary,Hungarian Grand Prix,2025-08-03,4.381,14,306.63,70,4,3,3,4,3,3,3,5,C5,C4,C3
TSU,AlphaTauri,79.022,8.0,3.0,2.0,True,HARD,44.6,26.5,28.453,28.186,22.383,Budapest,2023,Hungary,Hungarian Grand Prix,2025-08-03,4.381,14,306.63,70,4,3,3,4,3,3,3,5,C5,C4,C3
VER,Red Bull Racing,78.318,8.0,2.0,2.0,True,HARD,44.6,26.5,28.189,27.933,22.196,Budapest,2023,Hungary,Hungarian Grand Prix,2025-08-03,4.381,14,306.63,70,4,3,3,4,3,3,3,5,C5,C4,C3
HUL,Haas F1 Team,78.695,7.0,2.0,2.0,True,HARD,44.6,26.5,28.439,28.065,22.191,Budapest,2023,Hungary,Hungarian Grand Prix,2025-08-03,4.381,14,306.63,70,4,3,3,4,3,3,3,5,C5,C4,C3
HAM,Mercedes,78.577,7.0,2.0,2.0,True,HARD,44.6,26.5,28.516,27.973,22.088,Budapest,2023,Hungary,Hungarian Grand Prix,2025-08-03,4.381,14,306.63,70,4,3,3,4,3,3,3,5,C5,C4,C3
NOR,McLaren,78.697,10.0,2.0,4.0,True,HARD,44.6,26.5,28.397,27.904,22.396,Budapest,2023,Hungary,Hungarian Grand Prix,2025-08-03,4.381,14,306.63,70,4,3,3,4,3,3,3,5,C5,C4,C3
RUS,Mercedes,79.027,8.0,2.0,2.0,True,HARD,44.6,26.5,28.72,28.088,22.219,Budapest,2023,Hungary,Hungarian Grand Prix,2025-08-03,4.381,14,306.63,70,4,3,3,4,3,3,3,5,C5,C4,C3
STR,Aston Martin,79.221,9.0,2.0,4.0,True,HARD,44.6,26.5,28.747,28.157,22.317,Budapest,2023,Hungary,Hungarian Grand Prix,2025-08-03,4.381,14,306.63,70,4,3,3,4,3,3,3,5,C5,C4,C3
PER,Red Bull Racing,77.675,10.0,3.0,2.0,True,MEDIUM,43.8,26.1,28.318,27.583,21.774,Budapest,2023,Hungary,Hungarian Grand Prix,2025-08-03,4.381,14,306.63,70,4,3,3,4,3,3,3,5,C5,C4,C3
OCO,Alpine,78.075,12.0,4.0,2.0,True,MEDIUM,43.8,26.1,28.225,27.829,22.021,Budapest,2023,Hungary,Hungarian Grand Prix,2025-08-03,4.381,14,306.63,70,4,3,3,4,3,3,3,5,C5,C4,C3
STR,Aston Martin,77.861,12.0,3.0,2.0,True,MEDIUM,43.6,26.1,28.327,27.635,21.899,Budapest,2023,Hungary,Hungarian Grand Prix,2025-08-03,4.381,14,306.63,70,4,3,3,4,3,3,3,5,C5,C4,C3
VER,Red Bull Racing,77.296,11.0,3.0,2.0,True,MEDIUM,43.5,26.2,28.07,27.462,21.764,Budapest,2023,Hungary,Hungarian Grand Prix,2025-08-03,4.381,14,306.63,70,4,3,3,4,3,3,3,5,C5,C4,C3
SAI,Ferrari,77.905,11.0,3.0,2.0,True,MEDIUM,43.5,26.2,28.173,27.809,21.923,Budapest,2023,Hungary,Hungarian Grand Prix,2025-08-03,4.381,14,306.63,70,4,3,3,4,3,3,3,5,C5,C4,C3
NOR,McLaren,77.328,13.0,3.0,2.0,True,MEDIUM,43.5,26.2,28.154,27.342,21.832,Budapest,2023,Hungary,Hungarian Grand Prix,2025-08-03,4.381,14,306.63,70,4,3,3,4,3,3,3,5,C5,C4,C3
LEC,Ferrari,77.877,11.0,3.0,2.0,True,MEDIUM,43.6,26.3,28.168,27.774,21.935,Budapest,2023,Hungary,Hungarian Grand Prix,2025-08-03,4.381,14,306.63,70,4,3,3,4,3,3,3,5,C5,C4,C3
RIC,AlphaTauri,78.207,11.0,4.0,2.0,True,MEDIUM,43.6,26.3,28.296,27.951,21.96,Budapest,2023,Hungary,Hungarian Grand Prix,2025-08-03,4.381,14,306.63,70,4,3,3,4,3,3,3,5,C5,C4,C3
ALO,Aston Martin,77.701,11.0,3.0,2.0,True,MEDIUM,43.6,26.3,28.129,27.68,21.892,Budapest,2023,Hungary,Hungarian Grand Prix,2025-08-03,4.381,14,306.63,70,4,3,3,4,3,3,3,5,C5,C4,C3
PIA,McLaren,77.571,11.0,3.0,2.0,True,MEDIUM,43.6,26.3,28.197,27.458,21.916,Budapest,2023,Hungary,Hungarian Grand Prix,2025-08-03,4.381,14,306.63,70,4,3,3,4,3,3,3,5,C5,C4,C3
HUL,Haas F1 Team,78.005,10.0,3.0,2.0,True,MEDIUM,43.6,26.3,28.188,27.831,21.986,Budapest,2023,Hungary,Hungarian Grand Prix,2025-08-03,4.381,14,306.63,70,4,3,3,4,3,3,3,5,C5,C4,C3
GAS,Alpine,78.217,12.0,4.0,2.0,True,MEDIUM,43.6,26.3,28.282,27.881,22.054,Budapest,2023,Hungary,Hungarian Grand Prix,2025-08-03,4.381,14,306.63,70,4,3,3,4,3,3,3,5,C5,C4,C3
ZHO,Alfa Romeo,77.744,12.0,3.0,2.0,True,MEDIUM,43.6,26.3,28.216,27.603,21.925,Budapest,2023,Hungary,Hungarian Grand Prix,2025-08-03,4.381,14,306.63,70,4,3,3,4,3,3,3,5,C5,C4,C3
BOT,Alfa Romeo,78.144,10.0,3.0,2.0,True,MEDIUM,43.6,26.3,28.365,27.691,22.088,Budapest,2023,Hungary,Hungarian Grand Prix,2025-08-03,4.381,14,306.63,70,4,3,3,4,3,3,3,5,C5,C4,C3
HAM,Mercedes,77.712,10.0,3.0,2.0,True,MEDIUM,43.6,26.3,28.283,27.651,21.778,Budapest,2023,Hungary,Hungarian Grand Prix,2025-08-03,4.381,14,306.63,70,4,3,3,4,3,3,3,5,C5,C4,C3
STR,Aston Martin,78.283,14.0,3.0,4.0,True,MEDIUM,43.2,26.3,28.293,27.901,22.089,Budapest,2023,Hungary,Hungarian Grand Prix,2025-08-03,4.381,14,306.63,70,4,3,3,4,3,3,3,5,C5,C4,C3
PER,Red Bull Racing,79.443,13.0,3.0,5.0,True,MEDIUM,43.4,26.2,28.217,27.754,23.472,Budapest,2023,Hungary,Hungarian Grand Prix,2025-08-03,4.381,14,306.63,70,4,3,3,4,3,3,3,5,C5,C4,C3
VER,Red Bull Racing,77.547,14.0,4.0,2.0,True,MEDIUM,43.0,26.4,28.048,27.66,21.839,Budapest,2023,Hungary,Hungarian Grand Prix,2025-08-03,4.381,14,306.63,70,4,3,3,4,3,3,3,5,C5,C4,C3
STR,Aston Martin,78.144,17.0,4.0,2.0,True,MEDIUM,43.0,26.3,28.337,27.618,22.189,Budapest,2023,Hungary,Hungarian Grand Prix,2025-08-03,4.381,14,306.63,70,4,3,3,4,3,3,3,5,C5,C4,C3
HUL,Haas F1 Team,77.652,13.0,4.0,2.0,True,MEDIUM,43.0,26.3,28.132,27.6,21.92,Budapest,2023,Hungary,Hungarian Grand Prix,2025-08-03,4.381,14,306.63,70,4,3,3,4,3,3,3,5,C5,C4,C3
RIC,AlphaTauri,78.002,14.0,5.0,2.0,True,MEDIUM,43.0,26.3,28.163,27.861,21.978,Budapest,2023,Hungary,Hungarian Grand Prix,2025-08-03,4.381,14,306.63,70,4,3,3,4,3,3,3,5,C5,C4,C3
ZHO,Alfa Romeo,77.7,15.0,4.0,2.0,True,MEDIUM,43.0,26.2,28.246,27.529,21.925,Budapest,2023,Hungary,Hungarian Grand Prix,2025-08-03,4.381,14,306.63,70,4,3,3,4,3,3,3,5,C5,C4,C3
HAM,Mercedes,77.427,13.0,4.0,2.0,True,MEDIUM,43.0,26.2,28.271,27.494,21.662,Budapest,2023,Hungary,Hungarian Grand Prix,2025-08-03,4.381,14,306.63,70,4,3,3,4,3,3,3,5,C5,C4,C3
SAI,Ferrari,77.703,14.0,4.0,2.0,True,MEDIUM,43.0,26.2,28.084,27.697,21.922,Budapest,2023,Hungary,Hungarian Grand Prix,2025-08-03,4.381,14,306.63,70,4,3,3,4,3,3,3,5,C5,C4,C3
BOT,Alfa Romeo,77.563,13.0,4.0,2.0,True,MEDIUM,43.0,26.2,28.135,27.5,21.928,Budapest,2023,Hungary,Hungarian Grand Prix,2025-08-03,4.381,14,306.63,70,4,3,3,4,3,3,3,5,C5,C4,C3
GAS,Alpine,78.045,15.0,5.0,2.0,True,MEDIUM,43.0,26.2,28.176,27.837,22.032,Budapest,2023,Hungary,Hungarian Grand Prix,2025-08-03,4.381,14,306.63,70,4,3,3,4,3,3,3,5,C5,C4,C3
OCO,Alpine,77.841,15.0,5.0,2.0,True,MEDIUM,43.0,26.2,28.036,27.72,22.085,Budapest,2023,Hungary,Hungarian Grand Prix,2025-08-03,4.381,14,306.63,70,4,3,3,4,3,3,3,5,C5,C4,C3
LEC,Ferrari,77.58,14.0,4.0,2.0,True,MEDIUM,43.0,26.2,28.036,27.637,21.907,Budapest,2023,Hungary,Hungarian Grand Prix,2025-08-03,4.381,14,306.63,70,4,3,3,4,3,3,3,5,C5,C4,C3
ALO,Aston Martin,81.048,14.0,4.0,2.0,True,MEDIUM,43.0,26.2,28.144,27.482,25.422,Budapest,2023,Hungary,Hungarian Grand Prix,2025-08-03,4.381,14,306.63,70,4,3,3,4,3,3,3,5,C5,C4,C3
PER,Red Bull Racing,80.346,16.0,4.0,2.0,True,MEDIUM,43.1,26.3,28.161,27.489,24.696,Budapest,2023,Hungary,Hungarian Grand Prix,2025-08-03,4.381,14,306.63,70,4,3,3,4,3,3,3,5,C5,C4,C3
PER,Red Bull Racing,77.142,19.0,5.0,2.0,True,SOFT,42.3,26.2,27.947,27.425,21.77,Budapest,2023,Hungary,Hungarian Grand Prix,2025-08-03,4.381,14,306.63,70,4,3,3,4,3,3,3,5,C5,C4,C3
HUL,Haas F1 Team,77.298,16.0,5.0,2.0,True,SOFT,42.3,26.2,28.038,27.507,21.753,Budapest,2023,Hungary,Hungarian Grand Prix,2025-08-03,4.381,14,306.63,70,4,3,3,4,3,3,3,5,C5,C4,C3
NOR,McLaren,76.904,16.0,4.0,2.0,True,SOFT,42.3,26.2,27.925,27.193,21.786,Budapest,2023,Hungary,Hungarian Grand Prix,2025-08-03,4.381,14,306.63,70,4,3,3,4,3,3,3,5,C5,C4,C3
ALO,Aston Martin,77.043,17.0,5.0,2.0,True,SOFT,42.3,26.2,27.948,27.362,21.733,Budapest,2023,Hungary,Hungarian Grand Prix,2025-08-03,4.381,14,306.63,70,4,3,3,4,3,3,3,5,C5,C4,C3
ZHO,Alfa Romeo,77.548,18.0,5.0,2.0,True,SOFT,42.1,26.3,28.06,27.51,21.978,Budapest,2023,Hungary,Hungarian Grand Prix,2025-08-03,4.381,14,306.63,70,4,3,3,4,3,3,3,5,C5,C4,C3
BOT,Alfa Romeo,77.164,16.0,5.0,2.0,True,SOFT,42.1,26.3,27.929,27.36,21.875,Budapest,2023,Hungary,Hungarian Grand Prix,2025-08-03,4.381,14,306.63,70,4,3,3,4,3,3,3,5,C5,C4,C3
LEC,Ferrari,77.157,17.0,5.0,2.0,True,SOFT,42.1,26.3,27.894,27.449,21.814,Budapest,2023,Hungary,Hungarian Grand Prix,2025-08-03,4.381,14,306.63,70,4,3,3,4,3,3,3,5,C5,C4,C3
PIA,McLaren,77.382,16.0,5.0,2.0,True,SOFT,42.1,26.3,27.909,27.655,21.818,Budapest,2023,Hungary,Hungarian Grand Prix,2025-08-03,4.381,14,306.63,70,4,3,3,4,3,3,3,5,C5,C4,C3
VER,Red Bull Racing,76.612,17.0,5.0,2.0,True,SOFT,42.1,26.3,27.782,27.283,21.547,Budapest,2023,Hungary,Hungarian Grand Prix,2025-08-03,4.381,14,306.63,70,4,3,3,4,3,3,3,5,C5,C4,C3
HAM,Mercedes,76.738,16.0,5.0,2.0,True,SOFT,42.1,26.3,27.828,27.281,21.629,Budapest,2023,Hungary,Hungarian Grand Prix,2025-08-03,4.381,14,306.63,70,4,3,3,4,3,3,3,5,C5,C4,C3
HUL,Haas F1 Team,77.186,19.0,6.0,2.0,True,SOFT,42.9,26.2,27.947,27.455,21.784,Budapest,2023,Hungary,Hungarian Grand Prix,2025-08-03,4.381,14,306.63,70,4,3,3,4,3,3,3,5,C5,C4,C3
PER,Red Bull Racing,77.045,22.0,6.0,2.0,True,SOFT,42.9,26.2,28.028,27.289,21.728,Budapest,2023,Hungary,Hungarian Grand Prix,2025-08-03,4.381,14,306.63,70,4,3,3,4,3,3,3,5,C5,C4,C3
LEC,Ferrari,76.992,20.0,6.0,2.0,True,SOFT,42.9,26.2,27.863,27.278,21.851,Budapest,2023,Hungary,Hungarian Grand Prix,2025-08-03,4.381,14,306.63,70,4,3,3,4,3,3,3,5,C5,C4,C3
VER,Red Bull Racing,76.632,20.0,6.0,2.0,True,SOFT,42.9,26.2,27.824,27.044,21.764,Budapest,2023,Hungary,Hungarian Grand Prix,2025-08-03,4.381,14,306.63,70,4,3,3,4,3,3,3,5,C5,C4,C3
ALO,Aston Martin,77.035,20.0,6.0,2.0,True,SOFT,42.9,26.2,27.921,27.279,21.835,Budapest,2023,Hungary,Hungarian Grand Prix,2025-08-03,4.381,14,306.63,70,4,3,3,4,3,3,3,5,C5,C4,C3
PIA,McLaren,76.905,19.0,6.0,2.0,True,SOFT,42.9,26.2,28.052,27.033,21.82,Budapest,2023,Hungary,Hungarian Grand Prix,2025-08-03,4.381,14,306.63,70,4,3,3,4,3,3,3,5,C5,C4,C3
NOR,McLaren,76.694,19.0,5.0,2.0,True,SOFT,42.9,26.2,27.878,27.123,21.693,Budapest,2023,Hungary,Hungarian Grand Prix,2025-08-03,4.381,14,306.63,70,4,3,3,4,3,3,3,5,C5,C4,C3
ZHO,Alfa Romeo,76.971,21.0,6.0,2.0,True,SOFT,42.9,26.2,27.858,27.276,21.837,Budapest,2023,Hungary,Hungarian Grand Prix,2025-08-03,4.381,14,306.63,70,4,3,3,4,3,3,3,5,C5,C4,C3
BOT,Alfa Romeo,77.034,19.0,6.0,2.0,True,SOFT,42.9,26.2,27.967,27.305,21.762,Budapest,2023,Hungary,Hungarian Grand Prix,2025-08-03,4.381,14,306.63,70,4,3,3,4,3,3,3,5,C5,C4,C3
HAM,Mercedes,76.609,19.0,6.0,2.0,True,SOFT,42.9,26.2,27.817,27.124,21.668,Budapest,2023,Hungary,Hungarian Grand Prix,2025-08-03,4.381,14,306.63,70,4,3,3,4,3,3,3,5,C5,C4,C3
RUS,Mercedes,72.578,28.0,5.0,2.0,True,SOFT,23.2,18.5,25.203,24.907,22.468,Zandvoort,2023,Netherlands,Dutch Grand Prix,2025-08-31,4.259,14,306.587,72,3,3,3,4,5,3,4,4,C4,C3,C2
LEC,Ferrari,72.665,26.0,7.0,2.0,True,SOFT,23.2,18.5,25.186,25.086,22.393,Zandvoort,2023,Netherlands,Dutch Grand Prix,2025-08-31,4.259,14,306.587,72,3,3,3,4,5,3,4,4,C4,C3,C2
NOR,McLaren,72.049,26.0,5.0,2.0,True,SOFT,23.2,18.5,25.088,24.818,22.143,Zandvoort,2023,Netherlands,Dutch Grand Prix,2025-08-31,4.259,14,306.587,72,3,3,3,4,5,3,4,4,C4,C3,C2
PIA,McLaren,72.248,27.0,7.0,2.0,True,SOFT,23.2,18.5,25.014,25.055,22.179,Zandvoort,2023,Netherlands,Dutch Grand Prix,2025-08-31,4.259,14,306.587,72,3,3,3,4,5,3,4,4,C4,C3,C2
PER,Red Bull Racing,73.395,28.0,6.0,2.0,True,SOFT,23.2,18.5,25.823,25.081,22.491,Zandvoort,2023,Netherlands,Dutch Grand Prix,2025-08-31,4.259,14,306.587,72,3,3,3,4,5,3,4,4,C4,C3,C2
VER,Red Bull Racing,72.389,27.0,6.0,2.0,True,SOFT,23.2,18.5,25.085,24.846,22.458,Zandvoort,2023,Netherlands,Dutch Grand Prix,2025-08-31,4.259,14,306.587,72,3,3,3,4,5,3,4,4,C4,C3,C2
VER,Red Bull Racing,70.567,30.0,7.0,2.0,True,SOFT,23.8,18.9,24.324,24.504,21.739,Zandvoort,2023,Netherlands,Dutch Grand Prix,2025-08-31,4.259,14,306.587,72,3,3,3,4,5,3,4,4,C4,C3,C2
PIA,McLaren,71.938,30.0,8.0,2.0,True,SOFT,23.8,18.9,24.657,25.047,22.234,Zandvoort,2023,Netherlands,Dutch Grand Prix,2025-08-31,4.259,14,306.587,72,3,3,3,4,5,3,4,4,C4,C3,C2
NOR,McLaren,71.104,29.0,6.0,2.0,True,SOFT,23.8,18.9,24.287,24.874,21.943,Zandvoort,2023,Netherlands,Dutch Grand Prix,2025-08-31,4.259,14,306.587,72,3,3,3,4,5,3,4,4,C4,C3,C2
PER,Red Bull Racing,71.88,32.0,7.0,3.0,True,SOFT,23.8,18.9,24.895,24.996,21.989,Zandvoort,2023,Netherlands,Dutch Grand Prix,2025-08-31,4.259,14,306.587,72,3,3,3,4,5,3,4,4,C4,C3,C2
ALO,Aston Martin,71.506,29.0,7.0,3.0,True,SOFT,23.8,18.9,24.63,24.994,21.882,Zandvoort,2023,Netherlands,Dutch Grand Prix,2025-08-31,4.259,14,306.587,72,3,3,3,4,5,3,4,4,C4,C3,C2
ALB,Williams,71.419,31.0,8.0,3.0,True,SOFT,23.6,18.9,24.449,25.014,21.956,Zandvoort,2023,Netherlands,Dutch Grand Prix,2025-08-31,4.259,14,306.587,72,3,3,3,4,5,3,4,4,C4,C3,C2
SAI,Ferrari,71.754,31.0,7.0,2.0,True,SOFT,23.6,18.9,24.693,25.035,22.026,Zandvoort,2023,Netherlands,Dutch Grand Prix,2025-08-31,4.259,14,306.587,72,3,3,3,4,5,3,4,4,C4,C3,C2
RUS,Mercedes,71.294,31.0,6.0,2.0,True,SOFT,23.6,18.9,24.649,24.625,22.02,Zandvoort,2023,Netherlands,Dutch Grand Prix,2025-08-31,4.259,14,306.587,72,3,3,3,4,5,3,4,4,C4,C3,C2
TSU,AlphaTauri,83.234,2.0,1.0,10.0,False,HARD,40.5,28.2,27.496,28.191,27.547,Monza,2023,Italy,Italian Grand Prix,2025-09-07,5.793,11,306.72,53,3,3,2,4,3,4,2,1,C5,C4,C3
LAW,AlphaTauri,83.901,2.0,1.0,10.0,False,HARD,40.5,28.2,27.632,28.608,27.661,Monza,2023,Italy,Italian Grand Prix,2025-09-07,5.793,11,306.72,53,3,3,2,4,3,4,2,1,C5,C4,C3
HUL,Haas F1 Team,83.284,2.0,1.0,2.0,True,HARD,40.5,28.2,27.65,28.247,27.387,Monza,2023,Italy,Italian Grand Prix,2025-09-07,5.793,11,306.72,53,3,3,2,4,3,4,2,1,C5,C4,C3
MAG,Haas F1 Team,82.853,2.0,1.0,2.0,True,HARD,40.5,28.2,27.321,28.117,27.415,Monza,2023,Italy,Italian Grand Prix,2025-09-07,5.793,11,306.72,53,3,3,2,4,3,4,2,1,C5,C4,C3
PIA,McLaren,83.003,2.0,1.0,2.0,True,HARD,40.5,28.2,27.581,28.083,27.339,Monza,2023,Italy,Italian Grand Prix,2025-09-07,5.793,11,306.72,53,3,3,2,4,3,4,2,1,C5,C4,C3
VER,Red Bull Racing,82.047,2.0,1.0,2.0,True,HARD,40.5,28.2,27.167,27.831,27.049,Monza,2023,Italy,Italian Grand Prix,2025-09-07,5.793,11,306.72,53,3,3,2,4,3,4,2,1,C5,C4,C3
NOR,McLaren,82.496,2.0,1.0,2.0,True,HARD,40.5,28.2,27.416,27.925,27.155,Monza,2023,Italy,Italian Grand Prix,2025-09-07,5.793,11,306.72,53,3,3,2,4,3,4,2,1,C5,C4,C3
PER,Red Bull Racing,82.226,2.0,1.0,2.0,True,HARD,40.5,28.2,27.144,27.868,27.214,Monza,2023,Italy,Italian Grand Prix,2025-09-07,5.793,11,306.72,53,3,3,2,4,3,4,2,1,C5,C4,C3
RUS,Mercedes,82.148,2.0,1.0,2.0,True,HARD,40.5,28.2,27.252,27.804,27.092,Monza,2023,Italy,Italian Grand Prix,2025-09-07,5.793,11,306.72,53,3,3,2,4,3,4,2,1,C5,C4,C3
HAM,Mercedes,82.513,2.0,1.0,2.0,True,HARD,40.5,28.2,27.435,27.84,27.238,Monza,2023,Italy,Italian Grand Prix,2025-09-07,5.793,11,306.72,53,3,3,2,4,3,4,2,1,C5,C4,C3
GAS,Alpine,82.862,2.0,1.0,2.0,True,HARD,40.5,28.2,27.245,28.099,27.518,Monza,2023,Italy,Italian Grand Prix,2025-09-07,5.793,11,306.72,53,3,3,2,4,3,4,2,1,C5,C4,C3
ALB,Williams,82.123,2.0,1.0,2.0,True,HARD,40.5,28.2,27.087,27.84,27.196,Monza,2023,Italy,Italian Grand Prix,2025-09-07,5.793,11,306.72,53,3,3,2,4,3,4,2,1,C5,C4,C3
SAR,Williams,82.367,2.0,1.0,2.0,True,HARD,40.5,28.2,27.122,27.939,27.306,Monza,2023,Italy,Italian Grand Prix,2025-09-07,5.793,11,306.72,53,3,3,2,4,3,4,2,1,C5,C4,C3
BOT,Alfa Romeo,82.658,2.0,1.0,2.0,True,HARD,40.5,28.2,27.26,28.048,27.35,Monza,2023,Italy,Italian Grand Prix,2025-09-07,5.793,11,306.72,53,3,3,2,4,3,4,2,1,C5,C4,C3
ZHO,Alfa Romeo,82.39,2.0,1.0,2.0,True,HARD,40.5,28.2,27.051,28.024,27.315,Monza,2023,Italy,Italian Grand Prix,2025-09-07,5.793,11,306.72,53,3,3,2,4,3,4,2,1,C5,C4,C3
LEC,Ferrari,82.496,2.0,1.0,2.0,True,HARD,40.9,28.3,27.197,27.969,27.33,Monza,2023,Italy,Italian Grand Prix,2025-09-07,5.793,11,306.72,53,3,3,2,4,3,4,2,1,C5,C4,C3
SAI,Ferrari,82.321,2.0,1.0,2.0,True,HARD,40.9,28.3,27.45,27.716,27.155,Monza,2023,Italy,Italian Grand Prix,2025-09-07,5.793,11,306.72,53,3,3,2,4,3,4,2,1,C5,C4,C3
ALO,Aston Martin,82.48,2.0,1.0,2.0,True,HARD,40.9,28.3,27.318,27.954,27.208,Monza,2023,Italy,Italian Grand Prix,2025-09-07,5.793,11,306.72,53,3,3,2,4,3,4,2,1,C5,C4,C3
HUL,Haas F1 Team,82.988,4.0,1.0,4.0,True,HARD,40.9,28.3,27.572,28.087,27.329,Monza,2023,Italy,Italian Grand Prix,2025-09-07,5.793,11,306.72,53,3,3,2,4,3,4,2,1,C5,C4,C3
PIA,McLaren,82.987,4.0,1.0,4.0,True,HARD,40.9,28.3,27.508,28.014,27.465,Monza,2023,Italy,Italian Grand Prix,2025-09-07,5.793,11,306.72,53,3,3,2,4,3,4,2,1,C5,C4,C3
NOR,McLaren,82.457,4.0,1.0,4.0,True,HARD,40.4,28.3,27.527,27.807,27.123,Monza,2023,Italy,Italian Grand Prix,2025-09-07,5.793,11,306.72,53,3,3,2,4,3,4,2,1,C5,C4,C3
OCO,Alpine,83.276,2.0,1.0,2.0,True,HARD,40.4,28.3,27.558,28.206,27.512,Monza,2023,Italy,Italian Grand Prix,2025-09-07,5.793,11,306.72,53,3,3,2,4,3,4,2,1,C5,C4,C3
BOT,Alfa Romeo,82.726,4.0,1.0,4.0,True,HARD,40.4,28.3,27.26,27.995,27.471,Monza,2023,Italy,Italian Grand Prix,2025-09-07,5.793,11,306.72,53,3,3,2,4,3,4,2,1,C5,C4,C3
ZHO,Alfa Romeo,83.571,4.0,1.0,4.0,True,HARD,40.4,28.3,27.256,28.581,27.734,Monza,2023,Italy,Italian Grand Prix,2025-09-07,5.793,11,306.72,53,3,3,2,4,3,4,2,1,C5,C4,C3
STR,Aston Martin,83.576,3.0,1.0,3.0,True,HARD,40.7,28.2,27.424,28.342,27.81,Monza,2023,Italy,Italian Grand Prix,2025-09-07,5.793,11,306.72,53,3,3,2,4,3,4,2,1,C5,C4,C3
PER,Red Bull Racing,81.911,5.0,1.0,5.0,True,HARD,40.7,28.2,27.218,27.691,27.002,Monza,2023,Italy,Italian Grand Prix,2025-09-07,5.793,11,306.72,53,3,3,2,4,3,4,2,1,C5,C4,C3
VER,Red Bull Racing,81.573,5.0,2.0,5.0,False,HARD,40.7,28.2,27.048,27.614,26.911,Monza,2023,Italy,Italian Grand Prix,2025-09-07,5.793,11,306.72,53,3,3,2,4,3,4,2,1,C5,C4,C3
ALB,Williams,82.271,5.0,1.0,5.0,True,HARD,40.7,28.2,27.108,27.793,27.37,Monza,2023,Italy,Italian Grand Prix,2025-09-07,5.793,11,306.72,53,3,3,2,4,3,4,2,1,C5,C4,C3
SAR,Williams,83.967,5.0,1.0,5.0,True,HARD,40.7,28.2,27.178,27.974,28.815,Monza,2023,Italy,Italian Grand Prix,2025-09-07,5.793,11,306.72,53,3,3,2,4,3,4,2,1,C5,C4,C3
