Time,Driver,DriverNumber,Team,LapTime,LapNumber,Stint,Sector1Time,Sector2Time,Sector3Time,Compound,TyreLife,FreshTyre,AirTemp,TrackTemp,Rainfall,Humidity,WindSpeed,WindDirection,TrackLenght,NumTurns,Traction,AsphaltGrip,AsphaltAbrasion,TrackEvolution,TyreStress,Braking,LateralLoad,Downforce,Soft,Medium,Hard,Location,Country,Year,EventDate,Quali_Rank,Max_Straight_Speed,Avg_Lap_Speed,Min_Corner_Speed,Peak_Cornering_G,Peak_Braking_G,Peak_Acceleration_G,Peak_Downforce_N,Avg_Downforce_N,Peak_Drag_N,Peak_Front_Load_N,Peak_Rear_Load_N,Team_Pace_EMA,Driver_Teammate_Gap_EMA,Driver_Consistency_EMA,Degradation_EMA
0 days 00:29:39.928000,MSC,47,Haas F1 Team,80.104,7.0,2.0,27.352,18.273,34.479,SOFT,2.0,True,23.8,30.4,False,54.0,1.1,0,5.278,14,2,2,2,3,3,2,3,3,C5,C4,C3,Melbourne,Australia,2022,2022-04-10,15.0,87.5,65.41664352782537,30.939106706573924,5.799878857091509,-4.252448529658567,1.5973770734024197,29496.66015625,17322.80361967751,7972.0703125,15834.778756315296,23109.175742050273,0.290355046444556,0.6622621188630491,1.508245324561595,0.1208012365994823
0 days 00:29:21.848000,ALB,23,Williams,80.135,7.0,2.0,27.401,18.067,34.667,SOFT,2.0,True,23.8,30.5,False,54.0,0.8,184,5.278,14,2,2,2,3,3,2,3,3,C5,C4,C3,Melbourne,Australia,2022,2022-04-10,16.0,87.5,65.16011121418296,30.0,6.896746807450508,-4.461291394931155,1.5857794661889268,29496.66015625,17969.493175934673,7972.0703125,15688.066317223984,23074.050463517768,1.1246548959706757,-0.7175753959036868,1.537509682196546,-0.0048893915879984
0 days 00:29:36.521000,MAG,20,Haas F1 Team,80.254,7.0,2.0,27.859,18.237,34.158,SOFT,2.0,True,23.8,30.4,False,54.0,1.1,0,5.278,14,2,2,2,3,3,2,3,3,C5,C4,C3,Melbourne,Australia,2022,2022-04-10,17.0,87.77777777777777,65.26894014838402,30.27777777777778,6.82993144504467,-4.098992451628807,1.5876236411064872,29684.23780864197,16984.47878163886,8022.76697530864,15430.18982194603,23223.056603721103,0.290355046444556,-0.6622621188630491,1.3210492559914782,0.0214450114817906
0 days 00:49:19.301000,VET,5,Aston Martin,81.149,2.0,1.0,27.994,18.148,35.007,SOFT,2.0,True,23.1,29.1,False,58.0,1.3,292,5.278,14,2,2,2,3,3,2,3,3,C5,C4,C3,Melbourne,Australia,2022,2022-04-10,18.0,86.94444444444444,64.36707675719359,45.833333333333336,6.117980783620507,-5.360749070317238,1.5491487408768303,29123.288474151235,17285.49187733348,7871.159047067901,15557.311964777444,22842.16714914939,1.1093714465849562,1.3324103260869562,1.938649339746619,-0.1627485294117651
0 days 00:22:33.241000,LAT,6,Williams,81.372,4.0,1.0,27.719,18.192,35.461,SOFT,4.0,True,23.8,31.5,False,54.0,1.1,180,5.278,14,2,2,2,3,3,2,3,3,C5,C4,C3,Melbourne,Australia,2022,2022-04-10,19.0,88.05555555555556,64.15216152208343,30.0,6.386442972654577,-4.478912608988568,1.366510113047278,29872.410001929013,17070.78225773906,8073.6243248456785,15847.00765459923,23322.157746459376,1.1246548959706757,0.7175753959036868,1.1325601201035462,0.0145137646750016
0 days 00:50:56.074000,VER,1,Red Bull Racing,78.793,13.0,3.0,25.472,26.85,26.471,SOFT,2.0,True,12.7,14.4,False,84.0,2.5,191,4.909,19,2,2,2,2,3,3,3,3,C6,C5,C4,Imola,Italy,2022,2022-04-24,1.0,84.72222222222221,61.91967601052861,35.9197522962963,6.696538222509231,-4.64242463451602,1.6056952067923231,27653.583381558637,15751.943836353817,7473.941454475307,15045.966390161726,21840.171898697983,-1.291131258679021,-0.0249178615725741,2.5528618285333624,0.0488829190181488
0 days 00:39:39.269000,LEC,16,Ferrari,78.796,9.0,2.0,25.581,26.959,26.256,SOFT,9.0,False,12.8,14.7,False,84.0,1.2,279,4.909,19,2,2,2,2,3,3,3,3,C6,C5,C4,Imola,Italy,2022,2022-04-24,2.0,83.61111111111111,61.776345107269464,35.55555555555556,6.158967394658461,-3.9007047479185646,1.6465200601014507,26932.999816743828,15805.721510840423,7279.189139660494,14502.926742880276,21424.944729218692,-1.5106576248856518,0.0,2.6745750389943943,0.0061266125485056
0 days 00:50:31.429000,NOR,4,McLaren,79.294,12.0,4.0,25.742,27.08,26.472,SOFT,2.0,True,12.7,14.5,False,83.0,2.5,256,4.909,19,2,2,2,2,3,3,3,3,C6,C5,C4,Imola,Italy,2022,2022-04-24,3.0,81.66666666666667,61.5450754998448,35.833333333333336,6.7525754390821895,-4.146712743676331,1.3999697108799969,25694.86840277778,15313.355043803469,6944.559027777778,13965.730044910624,20615.131355381505,0.3509365040872617,-0.5271568221730573,2.82835376021056,0.0069471681949655
0 days 00:51:02.660000,MAG,20,Haas F1 Team,79.902,13.0,4.0,26.054,27.081,26.767,SOFT,2.0,True,12.7,14.4,False,84.0,2.5,191,4.909,19,2,2,2,2,3,3,3,3,C6,C5,C4,Imola,Italy,2022,2022-04-24,4.0,82.5,61.13980344561096,35.42777777777778,6.630321709126321,-3.5142854562358083,1.6310465561972627,26221.928906250003,15342.606723435649,7087.0078125,14096.87214914182,20965.93945352398,0.2574449627061359,-0.5084157961891842,2.7901365717879747,0.0436591429660831
0 days 00:50:52.277000,ALO,14,Alpine,79.595,14.0,3.0,25.764,27.126,26.705,SOFT,2.0,True,12.7,14.5,False,83.0,2.5,256,4.909,19,2,2,2,2,3,3,3,3,C6,C5,C4,Imola,Italy,2022,2022-04-24,5.0,82.22222222222221,61.06980980421677,29.395832888888886,6.847900768868137,-3.8349200651135322,1.9720303256402487,26045.647530864193,15458.092620457342,7039.364197530863,14205.956743968363,20848.22907297814,0.4041072663370769,5.933647009161343,1.5058817044644457,0.0165723115597995
0 days 00:39:05.046000,RIC,3,McLaren,79.98,10.0,3.0,25.795,27.212,26.973,SOFT,7.0,True,12.8,14.7,False,84.0,1.2,279,4.909,19,2,2,2,2,3,3,3,3,C6,C5,C4,Imola,Italy,2022,2022-04-24,6.0,81.38888888888889,60.8609782627781,37.042439111111115,6.682252437134421,-3.9830088893563214,1.499261229228354,25520.370650077162,15104.493137250303,6897.397472993827,13486.089493086758,20573.971148880097,0.3509365040872617,0.5271568221730573,2.889969063942569,-0.0794748063750533
0 days 00:51:18.741000,PER,11,Red Bull Racing,79.296,14.0,3.0,25.6,27.042,26.654,SOFT,2.0,True,12.7,14.4,False,84.0,2.5,191,4.909,19,2,2,2,2,3,3,3,3,C6,C5,C4,Imola,Italy,2022,2022-04-24,7.0,84.72222222222221,61.43331862902044,37.50418626331028,6.571712489231026,-3.8696368414061992,1.4619331296144407,27653.583381558637,15498.38329315604,7473.941454475307,14316.454447721622,21880.29322666809,-1.291131258679021,0.0249178615725741,2.662633213261483,0.0350094729940016
0 days 00:50:48.397000,BOT,77,Kick Sauber,80.192,15.0,3.0,26.045,27.455,26.692,SOFT,2.0,True,12.7,14.5,False,83.0,2.5,256,4.909,19,2,2,2,2,3,3,3,3,C6,C5,C4,Imola,Italy,2022,2022-04-24,8.0,82.5,60.956126233267895,35.508105959932394,6.631120056205683,-3.6141063020423596,2.041671536081496,26221.928906250003,15560.829378645516,7087.0078125,13370.50233981676,20999.604783571325,0.1575092867625184,-0.524905185569985,2.813643869388473,-0.0326622789934514
0 days 00:50:37.553000,VET,5,Aston Martin,79.957,14.0,4.0,25.833,27.325,26.799,SOFT,2.0,True,12.7,14.5,False,83.0,2.5,256,4.909,19,2,2,2,2,3,3,3,3,C6,C5,C4,Imola,Italy,2022,2022-04-24,9.0,83.88888888888889,60.972667518007974,39.39682438095238,6.942260732172149,-3.53344032302577,1.7341648014361035,27112.25389660494,15497.072550981702,7327.636188271605,13907.10675498496,21498.25512379168,0.7623177657533389,0.6354042059437686,3.1388876819829195,-0.0793495197550269
0 days 00:40:53.309000,RUS,63,Mercedes,80.383,12.0,4.0,26.019,27.482,26.882,SOFT,4.0,False,12.7,14.7,False,83.0,1.0,224,4.909,19,2,2,2,2,3,3,3,3,C6,C5,C4,Imola,Italy,2022,2022-04-24,11.0,83.05555555555556,60.61992585305514,33.85694506666667,6.26539550617751,-3.897993312792821,1.4737640345377496,26576.275279706795,15094.385219119125,7182.777102623458,14287.028226894918,21206.662327550584,-0.4512966779717702,-0.3757420928433219,2.684600905074692,-0.0196339087960344
0 days 00:40:24.680000,MSC,47,Haas F1 Team,80.422,12.0,3.0,26.129,27.376,26.917,SOFT,8.0,True,12.7,14.7,False,83.0,1.7,216,4.909,19,2,2,2,2,3,3,3,3,C6,C5,C4,Imola,Italy,2022,2022-04-24,12.0,81.94444444444444,60.72311860798169,34.44444444444444,6.548325107128292,-4.317490312113994,1.5285658146550165,25869.96069637346,15297.975837144477,6991.881269290124,13993.663999039594,20738.26571707689,0.2574449627061359,0.5084157961891842,3.231187910691162,0.080234927280001
0 days 00:40:44.180000,HAM,44,Mercedes,80.47,11.0,3.0,25.979,27.379,27.112,SOFT,3.0,True,12.7,14.7,False,83.0,1.7,216,4.909,19,2,2,2,2,3,3,3,3,C6,C5,C4,Imola,Italy,2022,2022-04-24,13.0,84.16666666666667,60.4230467052231,31.156250666666665,6.527783912936526,-4.169130557124175,1.584446874071495,27292.102517361116,15080.935975425942,7376.243923611111,14660.53427157907,21617.585768571167,-0.4512966779717702,0.3757420928433219,2.8596718918369137,-0.0100762437119392
0 days 00:39:28.464000,ZHO,24,Kick Sauber,79.73,12.0,2.0,25.729,27.408,26.593,SOFT,8.0,True,12.8,14.7,False,84.0,1.2,279,4.909,19,2,2,2,2,3,3,3,3,C6,C5,C4,Imola,Italy,2022,2022-04-24,14.0,82.77777777777777,61.124658613648556,32.529514666666664,6.561986238383287,-4.253106159062603,1.5278730265850295,26398.80482253086,15499.778928585265,7134.81211419753,14211.277056408608,21074.087999639913,0.1575092867625184,0.524905185569985,3.0471550954989244,-0.0597291141721693
0 days 00:40:33.713000,STR,18,Aston Martin,80.342,10.0,3.0,25.915,27.197,27.23,SOFT,2.0,True,12.7,14.7,False,83.0,1.7,216,4.909,19,2,2,2,2,3,3,3,3,C6,C5,C4,Imola,Italy,2022,2022-04-24,15.0,83.88888888888889,60.65495574992921,39.39120474074074,6.970709367249716,-4.029936779069067,1.6427857207362748,27112.25389660494,15178.524556436152,7327.636188271605,14241.952306184632,21554.908545734816,0.7623177657533389,-0.2689796818297753,2.8621376162781376,0.0270363828325757
0 days 00:38:44.591000,TSU,22,RB,80.474,10.0,3.0,26.331,27.339,26.804,SOFT,7.0,True,12.7,14.7,False,84.0,0.6,270,4.909,19,2,2,2,2,3,3,3,3,C6,C5,C4,Imola,Italy,2022,2022-04-24,16.0,83.33333333333333,60.68670512371199,36.64682565079365,6.341823665389154,-5.10952172935196,1.6685862562560423,26754.340277777774,15127.2927061125,7230.9027777777765,15008.231470049259,21325.15419175084,0.2748320547690307,-0.2647431800617755,2.8816949881740084,0.0202763283502064
0 days 00:38:41.441000,GAS,10,RB,80.732,10.0,3.0,26.39,27.254,27.088,SOFT,7.0,True,12.7,14.7,False,84.0,0.6,270,4.909,19,2,2,2,2,3,3,3,3,C6,C5,C4,Imola,Italy,2022,2022-04-24,17.0,82.22222222222221,60.310883299484225,33.43154819047619,6.887043640751382,-4.3569046581049395,1.645446200187629,26045.647530864193,15001.727185906226,7039.364197530863,14053.063448012017,20858.52674389574,0.2748320547690307,0.2647431800617755,2.7963194222688874,-0.0279591456414126
0 days 00:40:49.439000,LAT,6,Williams,81.971,12.0,4.0,26.653,27.869,27.449,SOFT,4.0,True,12.7,14.7,False,83.0,1.7,216,4.909,19,2,2,2,2,3,3,3,3,C6,C5,C4,Imola,Italy,2022,2022-04-24,18.0,84.72222222222221,59.391523004958785,32.22222222222222,6.638655076112385,-4.615203599021099,1.4408216304983834,27653.583381558637,14653.942161755016,7473.941454475307,14302.233323413544,21939.527713543306,0.91534217944846,0.4611970893940638,2.853519306860682,-0.0099597920143417
0 days 00:31:45.612000,OCO,31,Alpine,82.338,6.0,2.0,26.48,28.024,27.834,SOFT,6.0,False,12.5,14.7,False,84.0,2.0,265,4.909,19,2,2,2,2,3,3,3,3,C6,C5,C4,Imola,Italy,2022,2022-04-24,19.0,83.05555555555556,59.15984175071193,33.41435111111111,6.346298412458201,-3.558004755231144,1.675646966043652,26576.275279706795,14530.551673142449,7182.777102623458,14192.560112285493,21200.55640240513,0.4041072663370769,-5.933647009161343,2.8266638839633926,-0.0207348510301023
0 days 01:15:31.451000,LEC,16,Ferrari,88.796,23.0,8.0,29.441,33.831,25.524,SOFT,2.0,True,32.6,49.4,False,41.0,1.0,79,5.412,19,3,4,2,5,3,3,3,3,C5,C4,C3,Miami,United States,2022,2022-05-08,1.0,93.33333333333333,60.173232883083685,36.23611164444444,6.679176072199732,-5.604741859651533,1.6636365590342053,33560.64444444444,16053.001020209802,9070.444444444443,17314.619753444014,25660.57267909199,-1.4224458397535282,-0.3475396574440051,2.023188621026548,-0.0146263550417157
0 days 01:15:38.047000,SAI,55,Ferrari,88.986,24.0,9.0,29.278,34.017,25.691,SOFT,2.0,True,32.6,49.4,False,41.0,1.0,79,5.412,19,3,4,2,5,3,3,3,3,C5,C4,C3,Miami,United States,2022,2022-05-08,2.0,93.33333333333333,59.91376191101071,30.49768444444444,6.8877716078393325,-5.499174940641448,1.7986579033166554,33560.64444444444,16204.195324352158,9070.444444444443,16426.573538222056,25628.131973556894,-1.4224458397535282,0.3475396574440051,1.092233880108017,0.0034908940359922
0 days 01:07:24.734000,VER,1,Red Bull Racing,88.991,13.0,4.0,29.546,33.977,25.468,SOFT,2.0,True,32.9,49.9,False,40.0,2.2,57,5.412,19,3,4,2,5,3,3,3,3,C5,C4,C3,Miami,United States,2022,2022-05-08,3.0,95.0,59.70774719298907,36.666666666666664,6.919111936004353,-5.043408453675646,1.7156104981257698,34769.940625,15989.64283504813,9397.28125,17263.572452365177,26422.48255051263,-1.272152538315861,-0.3313515626095062,1.912734895087336,0.0076692452959398
0 days 01:16:06.843000,PER,11,Red Bull Racing,89.036,20.0,6.0,29.635,34.012,25.389,SOFT,2.0,True,32.6,49.4,False,41.0,1.0,79,5.412,19,3,4,2,5,3,3,3,3,C5,C4,C3,Miami,United States,2022,2022-05-08,4.0,95.0,59.83813288244706,24.166666666666664,6.842645512971189,-4.638962842886299,2.09164297226409,34769.940625,16243.290163461243,9397.28125,17381.961762191368,26418.717701723395,-1.272152538315861,0.3313515626095062,2.0100414615303137,0.0112173218434427
0 days 01:15:50.036000,BOT,77,Kick Sauber,89.475,19.0,5.0,29.833,34.074,25.568,SOFT,2.0,True,32.6,49.4,False,41.0,1.0,79,5.412,19,3,4,2,5,3,3,3,3,C5,C4,C3,Miami,United States,2022,2022-05-08,5.0,93.33333333333333,59.734427878783755,36.21875022222222,6.53699682040067,-4.655739633260289,1.7172412464701743,33560.64444444444,15842.426577844937,9070.444444444443,17405.397822570136,25638.998163718563,0.0336687172934007,-1.071036134597804,2.0255995043965127,-0.0304090212679643
0 days 01:15:44.779000,HAM,44,Mercedes,89.625,20.0,6.0,29.687,34.29,25.648,SOFT,2.0,True,32.6,49.4,False,41.0,1.0,79,5.412,19,3,4,2,5,3,3,3,3,C5,C4,C3,Miami,United States,2022,2022-05-08,6.0,94.16666666666667,59.62189716055951,35.833333333333336,6.851435547139665,-5.528948027344388,1.7017061771671464,34162.61710069445,15803.351188430703,9233.139756944445,17393.422471179052,25811.174445606142,-0.3877701806961085,0.1187765218558645,2.1250911320576256,-0.0200894284215043
0 days 01:16:13.308000,GAS,10,RB,89.69,21.0,6.0,29.907,34.246,25.537,SOFT,2.0,True,32.6,49.4,False,41.0,1.0,79,5.412,19,3,4,2,5,3,3,3,3,C5,C4,C3,Miami,United States,2022,2022-05-08,7.0,94.16666666666667,59.592218640929886,24.444444444444443,6.64083247615273,-5.643714640985715,1.8312394645328185,34162.61710069445,16215.422761721307,9233.139756944445,17593.806438191325,26029.697333583183,0.3973655005068137,0.13361162232278,2.011590329867059,-0.0282035613031673
0 days 00:55:31.277000,NOR,4,McLaren,89.634,15.0,4.0,29.709,34.057,25.868,SOFT,2.0,True,33.1,50.3,False,40.0,1.3,1,5.412,19,3,4,2,5,3,3,3,3,C5,C4,C3,Miami,United States,2022,2022-05-08,8.0,92.77777777777777,59.51565001533378,30.555555555555554,6.81870479204758,-5.072805362619623,1.7766779162891164,33162.30204475308,15772.901210924492,8962.78433641975,16572.513825199097,25319.15884780455,0.4006953695649518,-0.3532416016094816,2.0461688755307934,-0.0176982573905542
0 days 01:16:17.192000,TSU,22,RB,89.932,20.0,6.0,29.975,34.286,25.671,SOFT,2.0,True,32.6,49.4,False,41.0,1.0,79,5.412,19,3,4,2,5,3,3,3,3,C5,C4,C3,Miami,United States,2022,2022-05-08,9.0,93.88888888888889,59.34842800026387,37.5,6.952186376880857,-5.496109259188334,1.931849481349017,33961.36500771605,15569.363836998473,9178.747299382716,16743.658687105722,25915.905817695355,0.3973655005068137,-0.13361162232278,2.2376204304908405,0.0198194698978425
0 days 00:55:10.044000,STR,18,Aston Martin,89.996,14.0,5.0,30.112,34.357,25.527,SOFT,2.0,True,32.9,50.2,False,40.0,0.8,338,5.412,19,3,4,2,5,3,3,3,3,C5,C4,C3,Miami,United States,2022,2022-05-08,10.0,93.61111111111111,59.23199618407526,28.365079365079364,6.938781795135562,-6.008416421971912,1.8545102718268565,33760.70745563272,15844.88228845998,9124.515528549384,17110.16747813322,25732.56219805625,0.6712752297250035,-0.2270129173229732,2.174522294364963,-0.0183355326366848
0 days 00:55:44.176000,ALO,14,Alpine,90.16,13.0,4.0,29.773,34.616,25.771,SOFT,2.0,True,33.1,50.3,False,40.0,1.3,1,5.412,19,3,4,2,5,3,3,3,3,C5,C4,C3,Miami,United States,2022,2022-05-08,11.0,94.16666666666667,59.228036314353325,36.24826355555555,6.589061514633581,-5.568625302397241,1.5281304546012509,34162.61710069445,15776.802001173042,9233.139756944445,17437.628074379438,25905.701422564674,0.3573675881880503,3.441619316607917,1.226536423233218,-0.0115106970081752
0 days 00:51:12.078000,RUS,63,Mercedes,90.173,13.0,3.0,29.799,34.559,25.815,SOFT,3.0,True,33.3,51.1,False,39.0,1.3,85,5.412,19,3,4,2,5,3,3,3,3,C5,C4,C3,Miami,United States,2022,2022-05-08,12.0,93.61111111111111,59.16985247930469,28.61111111111111,6.863299575643521,-4.98718401886768,1.814157003786918,33760.70745563272,16012.275078903414,9124.515528549384,16782.78163156082,25698.446306100388,-0.3877701806961085,-0.1187765218558645,2.1512067933740684,-0.0527605730327629
0 days 00:54:59.727000,VET,5,Aston Martin,90.214,14.0,5.0,30.193,34.403,25.618,SOFT,2.0,True,32.9,50.2,False,40.0,0.8,338,5.412,19,3,4,2,5,3,3,3,3,C5,C4,C3,Miami,United States,2022,2022-05-08,13.0,93.61111111111111,59.01629400681456,35.55555555555556,6.979953065517004,-5.9404965397299065,2.2293943167541177,33760.70745563272,15417.62091092056,9124.515528549384,16388.370671095785,25778.166610805245,0.6712752297250035,0.4468676317913692,2.3829750722049075,-0.0874470177887717
0 days 00:56:26.625000,RIC,3,McLaren,90.31,14.0,4.0,29.834,34.501,25.975,SOFT,2.0,True,33.1,50.3,False,40.0,1.3,1,5.412,19,3,4,2,5,3,3,3,3,C5,C4,C3,Miami,United States,2022,2022-05-08,14.0,92.77777777777777,58.98325759175812,26.90674641269841,6.97309347620279,-4.773585530139229,1.5657950800662392,33162.30204475308,15408.56669629659,8962.78433641975,17122.433499845683,25390.799088978605,0.4006953695649518,0.3532416016094816,2.1854702885962127,-0.1086822212523332
0 days 00:43:18.454000,MSC,47,Haas F1 Team,90.423,13.0,3.0,30.044,34.532,25.847,SOFT,6.0,False,32.8,50.4,False,41.0,2.5,88,5.412,19,3,4,2,5,3,3,3,3,C5,C4,C3,Miami,United States,2022,2022-05-08,15.0,93.61111111111111,59.12539039563598,21.631944296296297,6.931718967826891,-5.806336465653864,2.5628006987719836,33760.70745563272,15816.679425626597,9124.515528549384,16370.566647030324,25846.983461656837,0.2617748037106349,0.2697324045427783,2.350270893567447,0.0361766024212937
0 days 00:30:19.234000,MAG,20,Haas F1 Team,90.975,9.0,1.0,30.523,34.919,25.533,SOFT,9.0,True,33.5,50.8,False,40.0,0.8,80,5.412,19,3,4,2,5,3,3,3,3,C5,C4,C3,Miami,United States,2022,2022-05-08,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3601.0548000000003,4227.325199999999,0.2617748037106349,-0.2697324045427783,2.0768647685355948,-0.0154279588493154
0 days 00:23:03.577000,ZHO,24,Kick Sauber,91.02,4.0,1.0,30.468,34.531,26.021,SOFT,4.0,True,33.3,49.6,False,40.0,2.9,333,5.412,19,3,4,2,5,3,3,3,3,C5,C4,C3,Miami,United States,2022,2022-05-08,17.0,93.88888888888889,58.57296146791416,26.420833066666667,6.9655385505645135,-4.850894359321175,2.2902657428802202,33961.36500771605,15415.30144178473,9178.747299382716,17058.144493602624,25877.05584510582,0.0336687172934007,1.071036134597804,2.154102981437136,-0.0496247740219009
0 days 00:29:34.514000,ALB,23,Williams,91.266,7.0,2.0,30.641,34.81,25.815,SOFT,2.0,True,33.5,50.8,False,40.0,0.8,80,5.412,19,3,4,2,5,3,3,3,3,C5,C4,C3,Miami,United States,2022,2022-05-08,18.0,93.61111111111111,58.47332366245347,20.0,6.93937284225158,-5.035906428787148,1.6740499227165155,33760.70745563272,15235.463510243892,9124.515528549384,17478.415292176785,25773.690431278927,0.9248190161089708,-0.7553140454415326,2.2681929408970736,-0.0358580422759645
0 days 00:34:17.271000,LAT,6,Williams,91.325,9.0,2.0,30.651,34.834,25.84,SOFT,4.0,True,33.3,51.1,False,39.0,1.2,353,5.412,19,3,4,2,5,3,3,3,3,C5,C4,C3,Miami,United States,2022,2022-05-08,19.0,93.33333333333333,58.43826471165706,32.77777777777778,6.639384875573152,-4.903346234540891,1.6230166016231249,33560.64444444444,15355.177875508818,9070.444444444443,16761.322288543783,25533.125464979727,0.9248190161089708,0.7553140454415326,2.1952299502813686,-0.0349487501690531
0 days 01:14:33.495000,LEC,16,Ferrari,78.75,10.0,4.0,22.004,29.41,27.336,SOFT,2.0,True,34.6,46.5,False,18.0,3.5,186,4.657,16,3,3,4,3,5,3,5,4,C3,C2,C1,Barcelona,Spain,2022,2022-05-22,1.0,88.33333333333333,58.87586789330113,38.04253444444444,6.8614145992047835,-3.9067155756305136,1.8305447355972686,30061.176736111112,14594.210379052509,8124.64236111111,15195.439076190147,23423.561506635804,-1.2425162701801302,-0.1059653984764282,1.4718814157703737,0.0194119473357177
0 days 01:07:31.396000,VER,1,Red Bull Racing,79.073,11.0,4.0,21.978,29.684,27.411,SOFT,2.0,True,34.6,46.9,False,17.0,3.0,197,4.657,16,3,3,4,3,5,3,5,4,C3,C2,C1,Barcelona,Spain,2022,2022-05-22,2.0,89.16666666666667,58.687442348128144,34.72222222222222,6.816202666608388,-3.864994872143539,1.7544604801163484,30631.04418402778,14683.798113046081,8278.66059027778,15762.10491840844,23800.24776270216,-1.3058679546346692,-0.2952460252850024,1.5241729628032534,0.0483101666633413
0 days 01:14:48.524000,SAI,55,Ferrari,79.166,14.0,5.0,22.189,29.583,27.394,SOFT,2.0,True,34.6,46.5,False,18.0,3.5,186,4.657,16,3,3,4,3,5,3,5,4,C3,C2,C1,Barcelona,Spain,2022,2022-05-22,3.0,88.88888888888889,58.59282711333267,40.27777777777778,6.4493341370258115,-4.957284563143373,2.1216604188617554,30440.493827160495,14593.42953534914,8227.16049382716,15754.92916747685,23678.984786855926,-1.2425162701801302,0.1059653984764282,1.0643880522997144,0.0604321838618745
