Time,Driver,DriverNumber,Team,LapTime,LapNumber,Stint,Sector1Time,Sector2Time,Sector3Time,Compound,TyreLife,FreshTyre,Position,AirTemp,TrackTemp,Rainfall,Humidity,WindSpeed,WindDirection,TrackLenght,NumTurns,NumLaps,RaceDistance,Traction,AsphaltGrip,AsphaltAbrasion,TrackEvolution,TyreStress,Braking,LateralLoad,Downforce,Soft,Medium,Hard,Location,Country,Year
0 days 01:22:46.389000,COL,43,Alpine,108.13,12.0,1.0,38.715,43.864,25.551,MEDIUM,12.0,True,13.0,20.5,25.7,False,60.0,1.0,116,6.003,20,51,306.049,5,2,1,5,3,4,1,2,C6,C5,C4,Baku,Azerbaijan,2025
0 days 01:24:34.262000,COL,43,Alpine,107.873,13.0,1.0,38.328,43.857,25.688,MEDIUM,13.0,True,13.0,20.5,25.5,False,61.0,1.6,200,6.003,20,51,306.049,5,2,1,5,3,4,1,2,C6,C5,C4,Baku,Azerbaijan,2025
0 days 01:26:21.868000,COL,43,Alpine,107.606,14.0,1.0,38.228,43.804,25.574,MEDIUM,14.0,True,13.0,20.5,25.5,False,60.0,1.8,192,6.003,20,51,306.049,5,2,1,5,3,4,1,2,C6,C5,C4,Baku,Azerbaijan,2025
0 days 01:28:10.546000,COL,43,Alpine,108.678,15.0,1.0,38.968,44.023,25.687,MEDIUM,15.0,True,13.0,20.5,25.4,False,60.0,1.5,215,6.003,20,51,306.049,5,2,1,5,3,4,1,2,C6,C5,C4,Baku,Azerbaijan,2025
0 days 01:35:52.647000,COL,43,Alpine,106.941,19.0,2.0,38.098,43.293,25.55,HARD,3.0,True,19.0,20.5,25.2,False,59.0,1.1,107,6.003,20,51,306.049,5,2,1,5,3,4,1,2,C6,C5,C4,Baku,Azerbaijan,2025
0 days 01:37:39.743000,COL,43,Alpine,107.096,20.0,2.0,37.945,43.576,25.575,HARD,4.0,True,19.0,20.5,25.1,False,60.0,0.6,80,6.003,20,51,306.049,5,2,1,5,3,4,1,2,C6,C5,C4,Baku,Azerbaijan,2025
0 days 01:39:26.909000,COL,43,Alpine,107.166,21.0,2.0,37.887,43.597,25.682,HARD,5.0,True,19.0,20.5,24.8,False,60.0,0.7,115,6.003,20,51,306.049,5,2,1,5,3,4,1,2,C6,C5,C4,Baku,Azerbaijan,2025
0 days 01:41:13.825000,COL,43,Alpine,106.916,22.0,2.0,37.926,43.424,25.566,HARD,6.0,True,19.0,20.5,25.3,False,60.0,1.6,85,6.003,20,51,306.049,5,2,1,5,3,4,1,2,C6,C5,C4,Baku,Azerbaijan,2025
0 days 01:43:00.591000,COL,43,Alpine,106.766,23.0,2.0,37.888,43.263,25.615,HARD,7.0,True,19.0,20.5,25.3,False,60.0,1.7,311,6.003,20,51,306.049,5,2,1,5,3,4,1,2,C6,C5,C4,Baku,Azerbaijan,2025
0 days 01:44:47.716000,COL,43,Alpine,107.125,24.0,2.0,37.848,43.569,25.708,HARD,8.0,True,19.0,20.5,25.0,False,60.0,1.5,53,6.003,20,51,306.049,5,2,1,5,3,4,1,2,C6,C5,C4,Baku,Azerbaijan,2025
0 days 01:46:34.663000,COL,43,Alpine,106.947,25.0,2.0,37.989,43.362,25.596,HARD,9.0,True,19.0,20.5,25.2,False,60.0,1.3,228,6.003,20,51,306.049,5,2,1,5,3,4,1,2,C6,C5,C4,Baku,Azerbaijan,2025
0 days 01:48:21.438000,COL,43,Alpine,106.775,26.0,2.0,38.071,43.149,25.555,HARD,10.0,True,19.0,20.4,25.2,False,60.0,1.1,238,6.003,20,51,306.049,5,2,1,5,3,4,1,2,C6,C5,C4,Baku,Azerbaijan,2025
0 days 01:50:08.003000,COL,43,Alpine,106.565,27.0,2.0,37.714,43.254,25.597,HARD,11.0,True,19.0,20.4,25.1,False,60.0,2.2,338,6.003,20,51,306.049,5,2,1,5,3,4,1,2,C6,C5,C4,Baku,Azerbaijan,2025
0 days 01:51:55.034000,COL,43,Alpine,107.031,28.0,2.0,37.691,43.499,25.841,HARD,12.0,True,19.0,20.5,24.9,False,60.0,1.5,39,6.003,20,51,306.049,5,2,1,5,3,4,1,2,C6,C5,C4,Baku,Azerbaijan,2025
0 days 01:53:41.909000,COL,43,Alpine,106.875,29.0,2.0,37.824,43.419,25.632,HARD,13.0,True,19.0,20.5,24.7,False,60.0,1.1,339,6.003,20,51,306.049,5,2,1,5,3,4,1,2,C6,C5,C4,Baku,Azerbaijan,2025
0 days 01:55:28.476000,COL,43,Alpine,106.567,30.0,2.0,37.702,43.352,25.513,HARD,14.0,True,19.0,20.5,24.8,False,60.0,0.9,68,6.003,20,51,306.049,5,2,1,5,3,4,1,2,C6,C5,C4,Baku,Azerbaijan,2025
0 days 01:57:15.169000,COL,43,Alpine,106.693,31.0,2.0,37.72,43.449,25.524,HARD,15.0,True,19.0,20.4,24.7,False,60.0,1.6,164,6.003,20,51,306.049,5,2,1,5,3,4,1,2,C6,C5,C4,Baku,Azerbaijan,2025
0 days 01:59:01.472000,COL,43,Alpine,106.303,32.0,2.0,37.612,43.07,25.621,HARD,16.0,True,19.0,20.4,24.9,False,60.0,1.8,206,6.003,20,51,306.049,5,2,1,5,3,4,1,2,C6,C5,C4,Baku,Azerbaijan,2025
0 days 02:00:47.925000,COL,43,Alpine,106.453,33.0,2.0,37.735,43.202,25.516,HARD,17.0,True,19.0,20.5,24.8,False,61.0,1.4,183,6.003,20,51,306.049,5,2,1,5,3,4,1,2,C6,C5,C4,Baku,Azerbaijan,2025
0 days 02:02:34.218000,COL,43,Alpine,106.293,34.0,2.0,37.61,43.182,25.501,HARD,18.0,True,19.0,20.5,24.9,False,61.0,0.9,245,6.003,20,51,306.049,5,2,1,5,3,4,1,2,C6,C5,C4,Baku,Azerbaijan,2025
0 days 02:04:20.716000,COL,43,Alpine,106.498,35.0,2.0,37.848,43.114,25.536,HARD,19.0,True,19.0,20.4,24.9,False,60.0,1.4,237,6.003,20,51,306.049,5,2,1,5,3,4,1,2,C6,C5,C4,Baku,Azerbaijan,2025
0 days 02:06:07.374000,COL,43,Alpine,106.658,36.0,2.0,37.748,43.297,25.613,HARD,20.0,True,18.0,20.4,24.9,False,60.0,1.4,0,6.003,20,51,306.049,5,2,1,5,3,4,1,2,C6,C5,C4,Baku,Azerbaijan,2025
0 days 02:07:53.655000,COL,43,Alpine,106.281,37.0,2.0,37.796,42.993,25.492,HARD,21.0,True,18.0,20.4,25.2,False,60.0,2.0,309,6.003,20,51,306.049,5,2,1,5,3,4,1,2,C6,C5,C4,Baku,Azerbaijan,2025
0 days 02:09:40.336000,COL,43,Alpine,106.681,38.0,2.0,37.72,43.398,25.563,HARD,22.0,True,18.0,20.4,24.8,False,60.0,2.4,262,6.003,20,51,306.049,5,2,1,5,3,4,1,2,C6,C5,C4,Baku,Azerbaijan,2025
0 days 02:11:26.834000,COL,43,Alpine,106.498,39.0,2.0,37.756,43.277,25.465,HARD,23.0,True,18.0,20.5,24.9,False,60.0,0.9,218,6.003,20,51,306.049,5,2,1,5,3,4,1,2,C6,C5,C4,Baku,Azerbaijan,2025
0 days 02:13:12.889000,COL,43,Alpine,106.055,40.0,2.0,37.61,43.024,25.421,HARD,24.0,True,18.0,20.5,25.0,False,60.0,2.2,152,6.003,20,51,306.049,5,2,1,5,3,4,1,2,C6,C5,C4,Baku,Azerbaijan,2025
0 days 02:14:59.734000,COL,43,Alpine,106.845,41.0,2.0,37.992,43.361,25.492,HARD,25.0,True,18.0,20.5,24.9,False,60.0,2.1,180,6.003,20,51,306.049,5,2,1,5,3,4,1,2,C6,C5,C4,Baku,Azerbaijan,2025
0 days 02:16:46.109000,COL,43,Alpine,106.375,42.0,2.0,37.856,43.095,25.424,HARD,26.0,True,18.0,20.5,24.9,False,60.0,1.0,200,6.003,20,51,306.049,5,2,1,5,3,4,1,2,C6,C5,C4,Baku,Azerbaijan,2025
0 days 02:18:32.629000,COL,43,Alpine,106.52,43.0,2.0,37.874,43.257,25.389,HARD,27.0,True,18.0,20.5,25.0,False,60.0,1.3,219,6.003,20,51,306.049,5,2,1,5,3,4,1,2,C6,C5,C4,Baku,Azerbaijan,2025
0 days 02:20:19.168000,COL,43,Alpine,106.539,44.0,2.0,38.174,42.993,25.372,HARD,28.0,True,18.0,20.5,24.5,False,60.0,1.2,245,6.003,20,51,306.049,5,2,1,5,3,4,1,2,C6,C5,C4,Baku,Azerbaijan,2025
0 days 02:22:05.942000,COL,43,Alpine,106.774,45.0,2.0,38.033,43.352,25.389,HARD,29.0,True,18.0,20.5,24.8,False,60.0,1.3,94,6.003,20,51,306.049,5,2,1,5,3,4,1,2,C6,C5,C4,Baku,Azerbaijan,2025
0 days 02:23:52.039000,COL,43,Alpine,106.097,46.0,2.0,37.765,42.967,25.365,HARD,30.0,True,18.0,20.5,24.8,False,59.0,1.3,244,6.003,20,51,306.049,5,2,1,5,3,4,1,2,C6,C5,C4,Baku,Azerbaijan,2025
0 days 02:25:38.377000,COL,43,Alpine,106.338,47.0,2.0,37.75,43.206,25.382,HARD,31.0,True,18.0,20.5,24.6,False,59.0,1.4,205,6.003,20,51,306.049,5,2,1,5,3,4,1,2,C6,C5,C4,Baku,Azerbaijan,2025
0 days 02:27:26.813000,COL,43,Alpine,108.436,48.0,2.0,37.299,45.881,25.256,HARD,32.0,True,19.0,20.5,24.6,False,59.0,2.2,260,6.003,20,51,306.049,5,2,1,5,3,4,1,2,C6,C5,C4,Baku,Azerbaijan,2025
0 days 02:29:14.363000,COL,43,Alpine,107.55,49.0,2.0,38.45,43.808,25.292,HARD,33.0,True,19.0,20.5,24.5,False,60.0,1.5,244,6.003,20,51,306.049,5,2,1,5,3,4,1,2,C6,C5,C4,Baku,Azerbaijan,2025
0 days 02:31:00.521000,COL,43,Alpine,106.158,50.0,2.0,37.674,43.283,25.201,HARD,34.0,True,19.0,20.4,24.5,False,60.0,1.5,347,6.003,20,51,306.049,5,2,1,5,3,4,1,2,C6,C5,C4,Baku,Azerbaijan,2025
0 days 01:10:10.241000,GAS,10,Alpine,114.315,5.0,1.0,42.752,46.154,25.409,HARD,5.0,True,16.0,20.5,25.9,False,60.0,0.9,189,6.003,20,51,306.049,5,2,1,5,3,4,1,2,C6,C5,C4,Baku,Azerbaijan,2025
0 days 01:11:59.927000,GAS,10,Alpine,109.686,6.0,1.0,39.586,44.911,25.189,HARD,6.0,True,16.0,20.5,26.1,False,60.0,1.8,258,6.003,20,51,306.049,5,2,1,5,3,4,1,2,C6,C5,C4,Baku,Azerbaijan,2025
0 days 01:15:37.248000,GAS,10,Alpine,108.481,8.0,1.0,38.943,44.395,25.143,HARD,8.0,True,16.0,20.5,25.9,False,60.0,1.7,268,6.003,20,51,306.049,5,2,1,5,3,4,1,2,C6,C5,C4,Baku,Azerbaijan,2025
0 days 01:17:25.023000,GAS,10,Alpine,107.775,9.0,1.0,38.409,44.122,25.244,HARD,9.0,True,16.0,20.5,26.0,False,60.0,1.9,227,6.003,20,51,306.049,5,2,1,5,3,4,1,2,C6,C5,C4,Baku,Azerbaijan,2025
0 days 01:19:12.404000,GAS,10,Alpine,107.381,10.0,1.0,38.226,44.081,25.074,HARD,10.0,True,16.0,20.5,25.5,False,60.0,1.3,223,6.003,20,51,306.049,5,2,1,5,3,4,1,2,C6,C5,C4,Baku,Azerbaijan,2025
0 days 01:21:00.399000,GAS,10,Alpine,107.995,11.0,1.0,38.676,44.223,25.096,HARD,11.0,True,16.0,20.5,25.7,False,61.0,1.4,27,6.003,20,51,306.049,5,2,1,5,3,4,1,2,C6,C5,C4,Baku,Azerbaijan,2025
0 days 01:22:48.467000,GAS,10,Alpine,108.068,12.0,1.0,38.474,44.287,25.307,HARD,12.0,True,16.0,20.5,25.7,False,60.0,1.0,116,6.003,20,51,306.049,5,2,1,5,3,4,1,2,C6,C5,C4,Baku,Azerbaijan,2025
0 days 01:24:37.213000,GAS,10,Alpine,108.746,13.0,1.0,39.31,44.108,25.328,HARD,13.0,True,17.0,20.5,25.5,False,61.0,1.6,200,6.003,20,51,306.049,5,2,1,5,3,4,1,2,C6,C5,C4,Baku,Azerbaijan,2025
0 days 01:26:25.045000,GAS,10,Alpine,107.832,14.0,1.0,38.304,44.189,25.339,HARD,14.0,True,17.0,20.5,25.5,False,60.0,1.8,192,6.003,20,51,306.049,5,2,1,5,3,4,1,2,C6,C5,C4,Baku,Azerbaijan,2025
0 days 01:28:13.973000,GAS,10,Alpine,108.928,15.0,1.0,39.235,44.312,25.381,HARD,15.0,True,17.0,20.5,25.3,False,60.0,0.8,8,6.003,20,51,306.049,5,2,1,5,3,4,1,2,C6,C5,C4,Baku,Azerbaijan,2025
0 days 01:30:03.228000,GAS,10,Alpine,109.255,16.0,1.0,39.652,44.267,25.336,HARD,16.0,True,18.0,20.5,25.3,False,60.0,1.3,245,6.003,20,51,306.049,5,2,1,5,3,4,1,2,C6,C5,C4,Baku,Azerbaijan,2025
0 days 01:35:26.310000,GAS,10,Alpine,107.698,19.0,1.0,38.374,43.762,25.562,HARD,19.0,True,17.0,20.5,25.2,False,59.0,1.1,107,6.003,20,51,306.049,5,2,1,5,3,4,1,2,C6,C5,C4,Baku,Azerbaijan,2025
0 days 01:37:13.570000,GAS,10,Alpine,107.26,20.0,1.0,38.169,43.695,25.396,HARD,20.0,True,17.0,20.5,25.1,False,60.0,0.6,80,6.003,20,51,306.049,5,2,1,5,3,4,1,2,C6,C5,C4,Baku,Azerbaijan,2025
0 days 01:39:01.067000,GAS,10,Alpine,107.497,21.0,1.0,38.209,43.719,25.569,HARD,21.0,True,17.0,20.5,24.8,False,60.0,2.4,173,6.003,20,51,306.049,5,2,1,5,3,4,1,2,C6,C5,C4,Baku,Azerbaijan,2025
0 days 01:40:48.572000,GAS,10,Alpine,107.505,22.0,1.0,38.265,43.705,25.535,HARD,22.0,True,16.0,20.5,25.3,False,60.0,0.8,223,6.003,20,51,306.049,5,2,1,5,3,4,1,2,C6,C5,C4,Baku,Azerbaijan,2025
0 days 01:42:35.668000,GAS,10,Alpine,107.096,23.0,1.0,37.92,43.673,25.503,HARD,23.0,True,16.0,20.5,25.3,False,60.0,1.7,311,6.003,20,51,306.049,5,2,1,5,3,4,1,2,C6,C5,C4,Baku,Azerbaijan,2025
0 days 01:44:22.879000,GAS,10,Alpine,107.211,24.0,1.0,37.979,43.625,25.607,HARD,24.0,True,16.0,20.5,25.0,False,60.0,1.5,53,6.003,20,51,306.049,5,2,1,5,3,4,1,2,C6,C5,C4,Baku,Azerbaijan,2025
0 days 01:46:09.869000,GAS,10,Alpine,106.99,25.0,1.0,37.928,43.618,25.444,HARD,25.0,True,16.0,20.5,25.2,False,61.0,2.1,187,6.003,20,51,306.049,5,2,1,5,3,4,1,2,C6,C5,C4,Baku,Azerbaijan,2025
0 days 01:47:56.807000,GAS,10,Alpine,106.938,26.0,1.0,37.775,43.669,25.494,HARD,26.0,True,16.0,20.4,25.2,False,60.0,0.9,354,6.003,20,51,306.049,5,2,1,5,3,4,1,2,C6,C5,C4,Baku,Azerbaijan,2025
0 days 01:49:44.088000,GAS,10,Alpine,107.281,27.0,1.0,38.075,43.559,25.647,HARD,27.0,True,15.0,20.4,25.1,False,60.0,2.2,338,6.003,20,51,306.049,5,2,1,5,3,4,1,2,C6,C5,C4,Baku,Azerbaijan,2025
0 days 01:51:31.629000,GAS,10,Alpine,107.541,28.0,1.0,38.329,43.663,25.549,HARD,28.0,True,16.0,20.5,24.9,False,60.0,1.5,39,6.003,20,51,306.049,5,2,1,5,3,4,1,2,C6,C5,C4,Baku,Azerbaijan,2025
0 days 01:53:19.868000,GAS,10,Alpine,108.239,29.0,1.0,38.85,43.895,25.494,HARD,29.0,True,16.0,20.5,24.7,False,60.0,1.1,339,6.003,20,51,306.049,5,2,1,5,3,4,1,2,C6,C5,C4,Baku,Azerbaijan,2025
0 days 01:55:07.626000,GAS,10,Alpine,107.758,30.0,1.0,38.462,43.952,25.344,HARD,30.0,True,16.0,20.5,24.8,False,60.0,0.7,208,6.003,20,51,306.049,5,2,1,5,3,4,1,2,C6,C5,C4,Baku,Azerbaijan,2025
0 days 01:56:54.755000,GAS,10,Alpine,107.129,31.0,1.0,37.983,43.761,25.385,HARD,31.0,True,16.0,20.4,24.7,False,60.0,1.2,303,6.003,20,51,306.049,5,2,1,5,3,4,1,2,C6,C5,C4,Baku,Azerbaijan,2025
0 days 01:58:41.596000,GAS,10,Alpine,106.841,32.0,1.0,37.817,43.407,25.617,HARD,32.0,True,16.0,20.4,24.9,False,60.0,1.8,206,6.003,20,51,306.049,5,2,1,5,3,4,1,2,C6,C5,C4,Baku,Azerbaijan,2025
0 days 02:00:28.315000,GAS,10,Alpine,106.719,33.0,1.0,37.6,43.643,25.476,HARD,33.0,True,16.0,20.5,24.8,False,61.0,1.4,183,6.003,20,51,306.049,5,2,1,5,3,4,1,2,C6,C5,C4,Baku,Azerbaijan,2025
0 days 02:02:15.031000,GAS,10,Alpine,106.716,34.0,1.0,37.872,43.494,25.35,HARD,34.0,True,16.0,20.5,24.9,False,61.0,0.9,245,6.003,20,51,306.049,5,2,1,5,3,4,1,2,C6,C5,C4,Baku,Azerbaijan,2025
0 days 02:07:55.898000,GAS,10,Alpine,105.492,37.0,2.0,37.541,42.791,25.16,MEDIUM,2.0,True,19.0,20.4,25.2,False,60.0,2.0,309,6.003,20,51,306.049,5,2,1,5,3,4,1,2,C6,C5,C4,Baku,Azerbaijan,2025
0 days 02:09:41.534000,GAS,10,Alpine,105.636,38.0,2.0,37.364,42.989,25.283,MEDIUM,3.0,True,19.0,20.4,24.8,False,60.0,2.4,262,6.003,20,51,306.049,5,2,1,5,3,4,1,2,C6,C5,C4,Baku,Azerbaijan,2025
0 days 02:11:27.325000,GAS,10,Alpine,105.791,39.0,2.0,37.558,43.047,25.186,MEDIUM,4.0,True,19.0,20.5,24.9,False,60.0,0.9,218,6.003,20,51,306.049,5,2,1,5,3,4,1,2,C6,C5,C4,Baku,Azerbaijan,2025
0 days 02:13:13.039000,GAS,10,Alpine,105.714,40.0,2.0,37.715,42.986,25.013,MEDIUM,5.0,True,19.0,20.5,25.0,False,60.0,2.2,152,6.003,20,51,306.049,5,2,1,5,3,4,1,2,C6,C5,C4,Baku,Azerbaijan,2025
0 days 02:14:59.947000,GAS,10,Alpine,106.908,41.0,2.0,38.3,43.535,25.073,MEDIUM,6.0,True,19.0,20.5,24.9,False,60.0,2.1,180,6.003,20,51,306.049,5,2,1,5,3,4,1,2,C6,C5,C4,Baku,Azerbaijan,2025
0 days 02:16:46.437000,GAS,10,Alpine,106.49,42.0,2.0,38.022,43.384,25.084,MEDIUM,7.0,True,19.0,20.5,24.9,False,60.0,1.0,200,6.003,20,51,306.049,5,2,1,5,3,4,1,2,C6,C5,C4,Baku,Azerbaijan,2025
0 days 02:18:32.687000,GAS,10,Alpine,106.25,43.0,2.0,37.862,43.466,24.922,MEDIUM,8.0,True,19.0,20.5,25.0,False,60.0,1.3,219,6.003,20,51,306.049,5,2,1,5,3,4,1,2,C6,C5,C4,Baku,Azerbaijan,2025
0 days 02:20:19.660000,GAS,10,Alpine,106.973,44.0,2.0,38.416,43.477,25.08,MEDIUM,9.0,True,19.0,20.5,24.5,False,60.0,1.2,245,6.003,20,51,306.049,5,2,1,5,3,4,1,2,C6,C5,C4,Baku,Azerbaijan,2025
0 days 02:22:06.234000,GAS,10,Alpine,106.574,45.0,2.0,37.8,43.758,25.016,MEDIUM,10.0,True,19.0,20.5,24.8,False,60.0,1.3,94,6.003,20,51,306.049,5,2,1,5,3,4,1,2,C6,C5,C4,Baku,Azerbaijan,2025
0 days 02:23:52.340000,GAS,10,Alpine,106.106,46.0,2.0,37.89,43.275,24.941,MEDIUM,11.0,True,19.0,20.5,24.8,False,59.0,1.3,244,6.003,20,51,306.049,5,2,1,5,3,4,1,2,C6,C5,C4,Baku,Azerbaijan,2025
0 days 02:25:38.677000,GAS,10,Alpine,106.337,47.0,2.0,37.855,43.489,24.993,MEDIUM,12.0,True,19.0,20.5,24.6,False,59.0,1.4,205,6.003,20,51,306.049,5,2,1,5,3,4,1,2,C6,C5,C4,Baku,Azerbaijan,2025
0 days 02:27:26.728000,GAS,10,Alpine,108.051,48.0,2.0,37.492,45.591,24.968,MEDIUM,13.0,True,18.0,20.5,24.6,False,59.0,2.2,260,6.003,20,51,306.049,5,2,1,5,3,4,1,2,C6,C5,C4,Baku,Azerbaijan,2025
0 days 02:29:12.351000,GAS,10,Alpine,105.623,49.0,2.0,37.48,42.883,25.26,MEDIUM,14.0,True,18.0,20.5,24.5,False,60.0,1.5,244,6.003,20,51,306.049,5,2,1,5,3,4,1,2,C6,C5,C4,Baku,Azerbaijan,2025
0 days 02:30:57.979000,GAS,10,Alpine,105.628,50.0,2.0,37.391,43.102,25.135,MEDIUM,15.0,True,18.0,20.4,24.5,False,60.0,1.5,347,6.003,20,51,306.049,5,2,1,5,3,4,1,2,C6,C5,C4,Baku,Azerbaijan,2025
0 days 01:10:05.959000,HAD,6,Racing Bulls,112.76,5.0,1.0,41.641,44.486,26.633,MEDIUM,5.0,False,8.0,20.5,25.9,False,60.0,0.9,189,6.003,20,51,306.049,5,2,1,5,3,4,1,2,C6,C5,C4,Baku,Azerbaijan,2025
0 days 01:11:54.800000,HAD,6,Racing Bulls,108.841,6.0,1.0,39.536,43.822,25.483,MEDIUM,6.0,False,9.0,20.5,26.1,False,60.0,1.8,258,6.003,20,51,306.049,5,2,1,5,3,4,1,2,C6,C5,C4,Baku,Azerbaijan,2025
0 days 01:15:30.553000,HAD,6,Racing Bulls,108.335,8.0,1.0,39.229,43.611,25.495,MEDIUM,8.0,False,10.0,20.5,25.9,False,60.0,1.7,268,6.003,20,51,306.049,5,2,1,5,3,4,1,2,C6,C5,C4,Baku,Azerbaijan,2025
0 days 01:17:18.037000,HAD,6,Racing Bulls,107.484,9.0,1.0,38.368,43.541,25.575,MEDIUM,9.0,False,10.0,20.5,26.0,False,60.0,1.9,227,6.003,20,51,306.049,5,2,1,5,3,4,1,2,C6,C5,C4,Baku,Azerbaijan,2025
0 days 01:19:04.985000,HAD,6,Racing Bulls,106.948,10.0,1.0,37.913,43.335,25.7,MEDIUM,10.0,False,10.0,20.5,25.6,False,60.0,2.2,177,6.003,20,51,306.049,5,2,1,5,3,4,1,2,C6,C5,C4,Baku,Azerbaijan,2025
0 days 01:20:51.808000,HAD,6,Racing Bulls,106.823,11.0,1.0,37.773,43.438,25.612,MEDIUM,11.0,False,10.0,20.5,25.7,False,61.0,1.4,27,6.003,20,51,306.049,5,2,1,5,3,4,1,2,C6,C5,C4,Baku,Azerbaijan,2025
0 days 01:22:39.020000,HAD,6,Racing Bulls,107.212,12.0,1.0,38.367,43.246,25.599,MEDIUM,12.0,False,10.0,20.5,25.7,False,60.0,1.0,116,6.003,20,51,306.049,5,2,1,5,3,4,1,2,C6,C5,C4,Baku,Azerbaijan,2025
0 days 01:24:26.089000,HAD,6,Racing Bulls,107.069,13.0,1.0,38.124,43.334,25.611,MEDIUM,13.0,False,10.0,20.5,25.5,False,61.0,1.6,200,6.003,20,51,306.049,5,2,1,5,3,4,1,2,C6,C5,C4,Baku,Azerbaijan,2025
0 days 01:26:13.262000,HAD,6,Racing Bulls,107.173,14.0,1.0,38.182,43.309,25.682,MEDIUM,14.0,False,10.0,20.5,25.5,False,60.0,1.8,192,6.003,20,51,306.049,5,2,1,5,3,4,1,2,C6,C5,C4,Baku,Azerbaijan,2025
0 days 01:28:00.143000,HAD,6,Racing Bulls,106.881,15.0,1.0,37.793,43.413,25.675,MEDIUM,15.0,False,10.0,20.5,25.4,False,60.0,1.5,215,6.003,20,51,306.049,5,2,1,5,3,4,1,2,C6,C5,C4,Baku,Azerbaijan,2025
0 days 01:29:47.001000,HAD,6,Racing Bulls,106.858,16.0,1.0,37.905,43.358,25.595,MEDIUM,16.0,False,10.0,20.5,25.3,False,60.0,1.3,245,6.003,20,51,306.049,5,2,1,5,3,4,1,2,C6,C5,C4,Baku,Azerbaijan,2025
0 days 01:35:07.387000,HAD,6,Racing Bulls,106.843,19.0,1.0,37.982,42.912,25.949,MEDIUM,19.0,False,9.0,20.5,25.0,False,60.0,1.1,52,6.003,20,51,306.049,5,2,1,5,3,4,1,2,C6,C5,C4,Baku,Azerbaijan,2025
0 days 01:36:53.699000,HAD,6,Racing Bulls,106.312,20.0,1.0,37.754,42.805,25.753,MEDIUM,20.0,False,8.0,20.5,25.2,False,59.0,1.8,9,6.003,20,51,306.049,5,2,1,5,3,4,1,2,C6,C5,C4,Baku,Azerbaijan,2025
0 days 01:38:40.379000,HAD,6,Racing Bulls,106.68,21.0,1.0,37.819,43.04,25.821,MEDIUM,21.0,False,7.0,20.5,24.8,False,60.0,2.4,173,6.003,20,51,306.049,5,2,1,5,3,4,1,2,C6,C5,C4,Baku,Azerbaijan,2025
0 days 01:40:26.935000,HAD,6,Racing Bulls,106.556,22.0,1.0,37.936,42.851,25.769,MEDIUM,22.0,False,7.0,20.5,25.3,False,60.0,0.8,223,6.003,20,51,306.049,5,2,1,5,3,4,1,2,C6,C5,C4,Baku,Azerbaijan,2025
0 days 01:42:13.535000,HAD,6,Racing Bulls,106.6,23.0,1.0,37.749,42.778,26.073,MEDIUM,23.0,False,7.0,20.5,25.3,False,60.0,1.7,311,6.003,20,51,306.049,5,2,1,5,3,4,1,2,C6,C5,C4,Baku,Azerbaijan,2025
0 days 01:43:59.955000,HAD,6,Racing Bulls,106.42,24.0,1.0,37.733,42.854,25.833,MEDIUM,24.0,False,7.0,20.4,24.9,False,61.0,1.4,213,6.003,20,51,306.049,5,2,1,5,3,4,1,2,C6,C5,C4,Baku,Azerbaijan,2025
0 days 01:45:46.416000,HAD,6,Racing Bulls,106.461,25.0,1.0,37.612,43.005,25.844,MEDIUM,25.0,False,7.0,20.5,25.2,False,61.0,2.1,187,6.003,20,51,306.049,5,2,1,5,3,4,1,2,C6,C5,C4,Baku,Azerbaijan,2025
0 days 01:47:32.776000,HAD,6,Racing Bulls,106.36,26.0,1.0,37.628,42.904,25.828,MEDIUM,26.0,False,7.0,20.4,25.2,False,60.0,0.9,354,6.003,20,51,306.049,5,2,1,5,3,4,1,2,C6,C5,C4,Baku,Azerbaijan,2025
0 days 01:49:18.793000,HAD,6,Racing Bulls,106.017,27.0,1.0,37.427,42.91,25.68,MEDIUM,27.0,False,7.0,20.4,25.1,False,60.0,2.2,338,6.003,20,51,306.049,5,2,1,5,3,4,1,2,C6,C5,C4,Baku,Azerbaijan,2025
0 days 01:51:05.432000,HAD,6,Racing Bulls,106.639,28.0,1.0,37.778,43.223,25.638,MEDIUM,28.0,False,7.0,20.5,24.9,False,60.0,2.1,69,6.003,20,51,306.049,5,2,1,5,3,4,1,2,C6,C5,C4,Baku,Azerbaijan,2025
0 days 01:56:42.988000,HAD,6,Racing Bulls,105.19,31.0,2.0,37.141,42.343,25.706,HARD,3.0,False,10.0,20.4,24.7,False,60.0,1.2,303,6.003,20,51,306.049,5,2,1,5,3,4,1,2,C6,C5,C4,Baku,Azerbaijan,2025
0 days 01:58:27.823000,HAD,6,Racing Bulls,104.835,32.0,2.0,37.11,42.143,25.582,HARD,4.0,False,10.0,20.4,24.9,False,60.0,1.8,206,6.003,20,51,306.049,5,2,1,5,3,4,1,2,C6,C5,C4,Baku,Azerbaijan,2025
0 days 02:00:12.763000,HAD,6,Racing Bulls,104.94,33.0,2.0,37.045,42.239,25.656,HARD,5.0,False,10.0,20.5,24.8,False,61.0,1.4,183,6.003,20,51,306.049,5,2,1,5,3,4,1,2,C6,C5,C4,Baku,Azerbaijan,2025
