Time,Driver,DriverNumber,Team,LapTime,LapNumber,Stint,Sector1Time,Sector2Time,Sector3Time,Compound,TyreLife,FreshTyre,Position,AirTemp,TrackTemp,Rainfall,Humidity,WindSpeed,WindDirection,TrackLenght,NumTurns,NumLaps,RaceDistance,Traction,AsphaltGrip,AsphaltAbrasion,TrackEvolution,TyreStress,Braking,LateralLoad,Downforce,Soft,Medium,Hard,Location,Country,Year
0 days 01:19:31.427000,SAR,2,Williams,80.908,16.0,2.0,24.021,32.427,24.46,MEDIUM,2.0,True,20.0,24.3,42.3,False,63.0,1.7,264,4.657,16,66,307.236,3,3,4,3,5,3,5,4,C3,C2,C1,Barcelona,Spain,2024
0 days 01:20:52.504000,SAR,2,Williams,81.077,17.0,2.0,24.054,32.406,24.617,MEDIUM,3.0,True,20.0,24.6,41.0,False,62.0,1.9,284,4.657,16,66,307.236,3,3,4,3,5,3,5,4,C3,C2,C1,Barcelona,Spain,2024
0 days 01:22:13.883000,SAR,2,Williams,81.379,18.0,2.0,24.248,32.623,24.508,MEDIUM,4.0,True,20.0,24.7,40.6,False,62.0,1.4,233,4.657,16,66,307.236,3,3,4,3,5,3,5,4,C3,C2,C1,Barcelona,Spain,2024
0 days 01:23:35.437000,SAR,2,Williams,81.554,19.0,2.0,24.164,32.738,24.652,MEDIUM,5.0,True,19.0,24.7,39.9,False,62.0,2.2,277,4.657,16,66,307.236,3,3,4,3,5,3,5,4,C3,C2,C1,Barcelona,Spain,2024
0 days 01:24:57.059000,SAR,2,Williams,81.622,20.0,2.0,24.116,32.725,24.781,MEDIUM,6.0,True,19.0,24.1,39.2,False,65.0,1.2,99,4.657,16,66,307.236,3,3,4,3,5,3,5,4,C3,C2,C1,Barcelona,Spain,2024
0 days 01:26:18.399000,SAR,2,Williams,81.34,21.0,2.0,24.135,32.602,24.603,MEDIUM,7.0,True,19.0,24.0,39.3,False,64.0,1.6,217,4.657,16,66,307.236,3,3,4,3,5,3,5,4,C3,C2,C1,Barcelona,Spain,2024
0 days 01:27:40.283000,SAR,2,Williams,81.884,22.0,2.0,24.084,32.865,24.935,MEDIUM,8.0,True,19.0,23.9,39.7,False,63.0,1.2,232,4.657,16,66,307.236,3,3,4,3,5,3,5,4,C3,C2,C1,Barcelona,Spain,2024
0 days 01:29:02.225000,SAR,2,Williams,81.942,23.0,2.0,24.135,32.921,24.886,MEDIUM,9.0,True,19.0,23.7,41.3,False,64.0,1.5,40,4.657,16,66,307.236,3,3,4,3,5,3,5,4,C3,C2,C1,Barcelona,Spain,2024
0 days 01:30:25.334000,SAR,2,Williams,83.109,24.0,2.0,24.285,33.041,25.783,MEDIUM,10.0,True,20.0,23.8,42.7,False,62.0,0.7,107,4.657,16,66,307.236,3,3,4,3,5,3,5,4,C3,C2,C1,Barcelona,Spain,2024
0 days 01:31:47.664000,SAR,2,Williams,82.33,25.0,2.0,23.901,33.462,24.967,MEDIUM,11.0,True,20.0,24.0,41.5,False,62.0,1.1,106,4.657,16,66,307.236,3,3,4,3,5,3,5,4,C3,C2,C1,Barcelona,Spain,2024
0 days 01:33:10.211000,SAR,2,Williams,82.547,26.0,2.0,24.236,33.316,24.995,MEDIUM,12.0,True,20.0,24.0,41.5,False,62.0,1.5,0,4.657,16,66,307.236,3,3,4,3,5,3,5,4,C3,C2,C1,Barcelona,Spain,2024
0 days 01:34:32.789000,SAR,2,Williams,82.578,27.0,2.0,24.363,33.154,25.061,MEDIUM,13.0,True,20.0,24.0,42.0,False,62.0,1.4,114,4.657,16,66,307.236,3,3,4,3,5,3,5,4,C3,C2,C1,Barcelona,Spain,2024
0 days 01:35:55.376000,SAR,2,Williams,82.587,28.0,2.0,24.389,33.233,24.965,MEDIUM,14.0,True,19.0,24.2,42.0,False,62.0,0.7,197,4.657,16,66,307.236,3,3,4,3,5,3,5,4,C3,C2,C1,Barcelona,Spain,2024
0 days 01:37:17.801000,SAR,2,Williams,82.425,29.0,2.0,24.192,33.129,25.104,MEDIUM,15.0,True,18.0,24.2,42.6,False,62.0,0.7,123,4.657,16,66,307.236,3,3,4,3,5,3,5,4,C3,C2,C1,Barcelona,Spain,2024
0 days 01:38:40.613000,SAR,2,Williams,82.812,30.0,2.0,24.41,33.252,25.15,MEDIUM,16.0,True,17.0,24.2,43.0,False,61.0,2.5,255,4.657,16,66,307.236,3,3,4,3,5,3,5,4,C3,C2,C1,Barcelona,Spain,2024
0 days 01:40:03.334000,SAR,2,Williams,82.721,31.0,2.0,24.455,33.133,25.133,MEDIUM,17.0,True,17.0,24.3,42.7,False,61.0,1.5,226,4.657,16,66,307.236,3,3,4,3,5,3,5,4,C3,C2,C1,Barcelona,Spain,2024
0 days 01:41:25.778000,SAR,2,Williams,82.444,32.0,2.0,24.33,33.086,25.028,MEDIUM,18.0,True,17.0,24.1,41.8,False,61.0,1.4,70,4.657,16,66,307.236,3,3,4,3,5,3,5,4,C3,C2,C1,Barcelona,Spain,2024
0 days 01:42:48.721000,SAR,2,Williams,82.943,33.0,2.0,24.621,33.363,24.959,MEDIUM,19.0,True,18.0,24.4,40.6,False,61.0,1.1,0,4.657,16,66,307.236,3,3,4,3,5,3,5,4,C3,C2,C1,Barcelona,Spain,2024
0 days 01:47:15.415000,SAR,2,Williams,80.274,36.0,3.0,23.8,32.207,24.267,HARD,2.0,True,20.0,24.1,40.2,False,62.0,1.3,0,4.657,16,66,307.236,3,3,4,3,5,3,5,4,C3,C2,C1,Barcelona,Spain,2024
0 days 01:48:35.817000,SAR,2,Williams,80.402,37.0,3.0,23.747,32.372,24.283,HARD,3.0,True,20.0,24.0,40.9,False,63.0,1.4,264,4.657,16,66,307.236,3,3,4,3,5,3,5,4,C3,C2,C1,Barcelona,Spain,2024
0 days 01:49:55.989000,SAR,2,Williams,80.172,38.0,3.0,23.768,32.191,24.213,HARD,4.0,True,20.0,24.1,41.5,False,62.0,1.1,43,4.657,16,66,307.236,3,3,4,3,5,3,5,4,C3,C2,C1,Barcelona,Spain,2024
0 days 01:51:16.405000,SAR,2,Williams,80.416,39.0,3.0,23.802,32.407,24.207,HARD,5.0,True,20.0,24.1,41.2,False,61.0,0.8,134,4.657,16,66,307.236,3,3,4,3,5,3,5,4,C3,C2,C1,Barcelona,Spain,2024
0 days 01:52:36.853000,SAR,2,Williams,80.448,40.0,3.0,23.72,32.359,24.369,HARD,6.0,True,20.0,24.1,39.8,False,62.0,1.2,90,4.657,16,66,307.236,3,3,4,3,5,3,5,4,C3,C2,C1,Barcelona,Spain,2024
0 days 01:53:57.600000,SAR,2,Williams,80.747,41.0,3.0,23.752,32.389,24.606,HARD,7.0,True,20.0,24.0,39.7,False,64.0,1.5,265,4.657,16,66,307.236,3,3,4,3,5,3,5,4,C3,C2,C1,Barcelona,Spain,2024
0 days 01:55:20.418000,SAR,2,Williams,82.818,42.0,3.0,25.331,32.83,24.657,HARD,8.0,True,20.0,23.9,39.7,False,64.0,1.5,259,4.657,16,66,307.236,3,3,4,3,5,3,5,4,C3,C2,C1,Barcelona,Spain,2024
0 days 01:56:42.570000,SAR,2,Williams,82.152,43.0,3.0,24.529,32.82,24.803,HARD,9.0,True,20.0,23.9,39.5,False,63.0,0.7,238,4.657,16,66,307.236,3,3,4,3,5,3,5,4,C3,C2,C1,Barcelona,Spain,2024
0 days 01:58:05.458000,SAR,2,Williams,82.888,44.0,3.0,25.074,33.106,24.708,HARD,10.0,True,20.0,23.9,40.0,False,64.0,1.6,165,4.657,16,66,307.236,3,3,4,3,5,3,5,4,C3,C2,C1,Barcelona,Spain,2024
0 days 01:59:26.403000,SAR,2,Williams,80.945,45.0,3.0,23.892,32.631,24.422,HARD,11.0,True,19.0,23.8,41.0,False,64.0,1.1,224,4.657,16,66,307.236,3,3,4,3,5,3,5,4,C3,C2,C1,Barcelona,Spain,2024
0 days 02:00:47.444000,SAR,2,Williams,81.041,46.0,3.0,23.901,32.592,24.548,HARD,12.0,True,19.0,24.1,42.5,False,62.0,0.8,238,4.657,16,66,307.236,3,3,4,3,5,3,5,4,C3,C2,C1,Barcelona,Spain,2024
0 days 02:02:09.742000,SAR,2,Williams,82.298,47.0,3.0,23.963,33.604,24.731,HARD,13.0,True,19.0,24.1,42.7,False,61.0,2.1,169,4.657,16,66,307.236,3,3,4,3,5,3,5,4,C3,C2,C1,Barcelona,Spain,2024
0 days 02:03:30.775000,SAR,2,Williams,81.033,48.0,3.0,23.912,32.563,24.558,HARD,14.0,True,19.0,24.1,42.7,False,61.0,1.2,279,4.657,16,66,307.236,3,3,4,3,5,3,5,4,C3,C2,C1,Barcelona,Spain,2024
0 days 02:04:51.848000,SAR,2,Williams,81.073,49.0,3.0,24.034,32.522,24.517,HARD,15.0,True,19.0,24.2,41.9,False,61.0,2.5,225,4.657,16,66,307.236,3,3,4,3,5,3,5,4,C3,C2,C1,Barcelona,Spain,2024
0 days 02:06:12.831000,SAR,2,Williams,80.983,50.0,3.0,24.046,32.514,24.423,HARD,16.0,True,19.0,24.1,41.9,False,62.0,2.6,251,4.657,16,66,307.236,3,3,4,3,5,3,5,4,C3,C2,C1,Barcelona,Spain,2024
0 days 02:07:34.770000,SAR,2,Williams,81.939,51.0,3.0,24.069,33.078,24.792,HARD,17.0,True,19.0,24.1,42.2,False,62.0,1.9,195,4.657,16,66,307.236,3,3,4,3,5,3,5,4,C3,C2,C1,Barcelona,Spain,2024
0 days 02:08:55.795000,SAR,2,Williams,81.025,52.0,3.0,23.992,32.537,24.496,HARD,18.0,True,19.0,24.2,42.5,False,62.0,1.7,280,4.657,16,66,307.236,3,3,4,3,5,3,5,4,C3,C2,C1,Barcelona,Spain,2024
0 days 02:10:16.878000,SAR,2,Williams,81.083,53.0,3.0,23.913,32.65,24.52,HARD,19.0,True,19.0,24.2,42.5,False,61.0,0.9,203,4.657,16,66,307.236,3,3,4,3,5,3,5,4,C3,C2,C1,Barcelona,Spain,2024
0 days 02:11:38.077000,SAR,2,Williams,81.199,54.0,3.0,23.896,32.703,24.6,HARD,20.0,True,19.0,24.3,42.4,False,62.0,1.5,233,4.657,16,66,307.236,3,3,4,3,5,3,5,4,C3,C2,C1,Barcelona,Spain,2024
0 days 02:13:00.043000,SAR,2,Williams,81.966,55.0,3.0,24.481,32.785,24.7,HARD,21.0,True,20.0,24.5,43.6,False,61.0,1.2,250,4.657,16,66,307.236,3,3,4,3,5,3,5,4,C3,C2,C1,Barcelona,Spain,2024
0 days 02:14:22.269000,SAR,2,Williams,82.226,56.0,3.0,24.862,32.798,24.566,HARD,22.0,True,20.0,24.4,41.3,False,61.0,1.4,96,4.657,16,66,307.236,3,3,4,3,5,3,5,4,C3,C2,C1,Barcelona,Spain,2024
0 days 02:15:45.191000,SAR,2,Williams,82.922,57.0,3.0,23.933,32.629,26.36,HARD,23.0,True,20.0,24.3,41.1,False,63.0,1.4,239,4.657,16,66,307.236,3,3,4,3,5,3,5,4,C3,C2,C1,Barcelona,Spain,2024
0 days 02:17:06.680000,SAR,2,Williams,81.489,58.0,3.0,23.902,32.876,24.711,HARD,24.0,True,20.0,24.3,40.7,False,62.0,1.5,245,4.657,16,66,307.236,3,3,4,3,5,3,5,4,C3,C2,C1,Barcelona,Spain,2024
0 days 02:18:28.233000,SAR,2,Williams,81.553,59.0,3.0,23.991,32.854,24.708,HARD,25.0,True,20.0,24.1,40.3,False,62.0,1.8,280,4.657,16,66,307.236,3,3,4,3,5,3,5,4,C3,C2,C1,Barcelona,Spain,2024
0 days 02:19:52.918000,SAR,2,Williams,84.685,60.0,3.0,24.072,34.369,26.244,HARD,26.0,True,20.0,24.0,39.9,False,62.0,1.0,97,4.657,16,66,307.236,3,3,4,3,5,3,5,4,C3,C2,C1,Barcelona,Spain,2024
0 days 02:21:14.223000,SAR,2,Williams,81.305,61.0,3.0,23.892,32.79,24.623,HARD,27.0,True,20.0,24.0,39.5,False,62.0,1.3,120,4.657,16,66,307.236,3,3,4,3,5,3,5,4,C3,C2,C1,Barcelona,Spain,2024
0 days 02:22:35.599000,SAR,2,Williams,81.376,62.0,3.0,23.876,32.868,24.632,HARD,28.0,True,20.0,23.8,39.6,False,63.0,1.2,115,4.657,16,66,307.236,3,3,4,3,5,3,5,4,C3,C2,C1,Barcelona,Spain,2024
0 days 02:23:57.211000,SAR,2,Williams,81.612,63.0,3.0,23.92,32.884,24.808,HARD,29.0,True,20.0,23.9,39.1,False,62.0,1.0,95,4.657,16,66,307.236,3,3,4,3,5,3,5,4,C3,C2,C1,Barcelona,Spain,2024
0 days 02:25:22.414000,SAR,2,Williams,85.203,64.0,3.0,25.139,34.847,25.217,HARD,30.0,True,20.0,23.6,40.4,False,63.0,1.3,337,4.657,16,66,307.236,3,3,4,3,5,3,5,4,C3,C2,C1,Barcelona,Spain,2024
0 days 00:59:49.514000,STR,18,Aston Martin,82.587,2.0,1.0,24.78,33.273,24.534,SOFT,2.0,True,13.0,24.2,40.2,False,67.0,2.9,242,4.657,16,66,307.236,3,3,4,3,5,3,5,4,C3,C2,C1,Barcelona,Spain,2024
0 days 01:01:11.518000,STR,18,Aston Martin,82.004,3.0,1.0,24.137,33.141,24.726,SOFT,3.0,True,13.0,24.2,39.8,False,67.0,2.6,222,4.657,16,66,307.236,3,3,4,3,5,3,5,4,C3,C2,C1,Barcelona,Spain,2024
0 days 01:02:33.646000,STR,18,Aston Martin,82.128,4.0,1.0,24.372,33.032,24.724,SOFT,4.0,True,13.0,24.1,38.7,True,67.0,3.2,150,4.657,16,66,307.236,3,3,4,3,5,3,5,4,C3,C2,C1,Barcelona,Spain,2024
0 days 01:03:55.909000,STR,18,Aston Martin,82.263,5.0,1.0,24.455,33.073,24.735,SOFT,5.0,True,13.0,24.1,39.5,False,68.0,1.7,215,4.657,16,66,307.236,3,3,4,3,5,3,5,4,C3,C2,C1,Barcelona,Spain,2024
0 days 01:05:18.039000,STR,18,Aston Martin,82.13,6.0,1.0,23.796,33.273,25.061,SOFT,6.0,True,12.0,23.9,40.6,False,67.0,3.4,234,4.657,16,66,307.236,3,3,4,3,5,3,5,4,C3,C2,C1,Barcelona,Spain,2024
0 days 01:06:40.455000,STR,18,Aston Martin,82.416,7.0,1.0,24.568,33.169,24.679,SOFT,7.0,True,12.0,23.9,41.4,False,67.0,2.2,218,4.657,16,66,307.236,3,3,4,3,5,3,5,4,C3,C2,C1,Barcelona,Spain,2024
0 days 01:08:02.814000,STR,18,Aston Martin,82.359,8.0,1.0,24.613,33.04,24.706,SOFT,8.0,True,12.0,24.1,41.4,False,68.0,1.5,224,4.657,16,66,307.236,3,3,4,3,5,3,5,4,C3,C2,C1,Barcelona,Spain,2024
0 days 01:09:24.672000,STR,18,Aston Martin,81.858,9.0,1.0,24.394,32.83,24.634,SOFT,9.0,True,12.0,24.3,42.4,False,66.0,1.4,214,4.657,16,66,307.236,3,3,4,3,5,3,5,4,C3,C2,C1,Barcelona,Spain,2024
0 days 01:10:46.422000,STR,18,Aston Martin,81.75,10.0,1.0,24.218,32.849,24.683,SOFT,10.0,True,12.0,24.2,42.5,False,65.0,1.7,247,4.657,16,66,307.236,3,3,4,3,5,3,5,4,C3,C2,C1,Barcelona,Spain,2024
0 days 01:12:08.389000,STR,18,Aston Martin,81.967,11.0,1.0,24.192,32.937,24.838,SOFT,11.0,True,12.0,24.1,42.4,False,64.0,2.3,99,4.657,16,66,307.236,3,3,4,3,5,3,5,4,C3,C2,C1,Barcelona,Spain,2024
0 days 01:13:30.645000,STR,18,Aston Martin,82.256,12.0,1.0,24.217,33.196,24.843,SOFT,12.0,True,12.0,24.1,42.3,False,64.0,1.8,254,4.657,16,66,307.236,3,3,4,3,5,3,5,4,C3,C2,C1,Barcelona,Spain,2024
0 days 01:14:52.830000,STR,18,Aston Martin,82.185,13.0,1.0,24.142,33.21,24.833,SOFT,13.0,True,11.0,24.3,41.6,False,65.0,1.9,256,4.657,16,66,307.236,3,3,4,3,5,3,5,4,C3,C2,C1,Barcelona,Spain,2024
0 days 01:16:14.598000,STR,18,Aston Martin,81.768,14.0,1.0,24.206,33.041,24.521,SOFT,14.0,True,9.0,24.4,41.6,False,64.0,1.8,70,4.657,16,66,307.236,3,3,4,3,5,3,5,4,C3,C2,C1,Barcelona,Spain,2024
0 days 01:17:36.516000,STR,18,Aston Martin,81.918,15.0,1.0,24.2,33.06,24.658,SOFT,15.0,True,8.0,24.4,42.3,False,64.0,1.3,211,4.657,16,66,307.236,3,3,4,3,5,3,5,4,C3,C2,C1,Barcelona,Spain,2024
0 days 01:18:58.471000,STR,18,Aston Martin,81.955,16.0,1.0,24.143,33.164,24.648,SOFT,16.0,True,6.0,24.3,42.3,False,63.0,1.7,264,4.657,16,66,307.236,3,3,4,3,5,3,5,4,C3,C2,C1,Barcelona,Spain,2024
0 days 01:23:25.104000,STR,18,Aston Martin,80.615,19.0,2.0,23.709,32.502,24.404,MEDIUM,3.0,False,16.0,24.7,39.9,False,62.0,2.2,277,4.657,16,66,307.236,3,3,4,3,5,3,5,4,C3,C2,C1,Barcelona,Spain,2024
0 days 01:24:45.887000,STR,18,Aston Martin,80.783,20.0,2.0,23.629,32.781,24.373,MEDIUM,4.0,False,14.0,24.1,39.2,False,65.0,1.2,99,4.657,16,66,307.236,3,3,4,3,5,3,5,4,C3,C2,C1,Barcelona,Spain,2024
0 days 01:26:07.099000,STR,18,Aston Martin,81.212,21.0,2.0,24.069,32.631,24.512,MEDIUM,5.0,False,14.0,24.0,39.3,False,64.0,1.6,217,4.657,16,66,307.236,3,3,4,3,5,3,5,4,C3,C2,C1,Barcelona,Spain,2024
0 days 01:27:28.427000,STR,18,Aston Martin,81.328,22.0,2.0,23.881,32.854,24.593,MEDIUM,6.0,False,14.0,23.9,39.7,False,63.0,1.2,232,4.657,16,66,307.236,3,3,4,3,5,3,5,4,C3,C2,C1,Barcelona,Spain,2024
0 days 01:28:49.793000,STR,18,Aston Martin,81.366,23.0,2.0,24.072,32.912,24.382,MEDIUM,7.0,False,14.0,23.7,41.3,False,64.0,1.5,40,4.657,16,66,307.236,3,3,4,3,5,3,5,4,C3,C2,C1,Barcelona,Spain,2024
0 days 01:30:11.361000,STR,18,Aston Martin,81.568,24.0,2.0,23.988,33.031,24.549,MEDIUM,8.0,False,14.0,23.8,42.7,False,62.0,0.7,107,4.657,16,66,307.236,3,3,4,3,5,3,5,4,C3,C2,C1,Barcelona,Spain,2024
0 days 01:31:32.492000,STR,18,Aston Martin,81.131,25.0,2.0,23.973,32.671,24.487,MEDIUM,9.0,False,14.0,24.0,42.3,False,62.0,2.5,137,4.657,16,66,307.236,3,3,4,3,5,3,5,4,C3,C2,C1,Barcelona,Spain,2024
0 days 01:32:53.584000,STR,18,Aston Martin,81.092,26.0,2.0,23.834,32.899,24.359,MEDIUM,10.0,False,13.0,24.0,41.5,False,62.0,1.5,0,4.657,16,66,307.236,3,3,4,3,5,3,5,4,C3,C2,C1,Barcelona,Spain,2024
0 days 01:34:14.884000,STR,18,Aston Martin,81.3,27.0,2.0,24.103,32.706,24.491,MEDIUM,11.0,False,13.0,24.0,42.0,False,62.0,1.4,114,4.657,16,66,307.236,3,3,4,3,5,3,5,4,C3,C2,C1,Barcelona,Spain,2024
0 days 01:35:36.128000,STR,18,Aston Martin,81.244,28.0,2.0,24.183,32.596,24.465,MEDIUM,12.0,False,13.0,24.1,41.5,False,61.0,1.4,246,4.657,16,66,307.236,3,3,4,3,5,3,5,4,C3,C2,C1,Barcelona,Spain,2024
0 days 01:36:57.229000,STR,18,Aston Martin,81.101,29.0,2.0,24.028,32.62,24.453,MEDIUM,13.0,False,13.0,24.2,42.6,False,62.0,0.7,123,4.657,16,66,307.236,3,3,4,3,5,3,5,4,C3,C2,C1,Barcelona,Spain,2024
0 days 01:38:18.683000,STR,18,Aston Martin,81.454,30.0,2.0,24.022,32.914,24.518,MEDIUM,14.0,False,13.0,24.2,43.0,False,61.0,2.5,255,4.657,16,66,307.236,3,3,4,3,5,3,5,4,C3,C2,C1,Barcelona,Spain,2024
0 days 01:39:40.164000,STR,18,Aston Martin,81.481,31.0,2.0,24.031,32.816,24.634,MEDIUM,15.0,False,13.0,24.3,42.7,False,62.0,1.6,182,4.657,16,66,307.236,3,3,4,3,5,3,5,4,C3,C2,C1,Barcelona,Spain,2024
0 days 01:41:01.439000,STR,18,Aston Martin,81.275,32.0,2.0,24.003,32.828,24.444,MEDIUM,16.0,False,12.0,24.1,41.8,False,61.0,1.4,70,4.657,16,66,307.236,3,3,4,3,5,3,5,4,C3,C2,C1,Barcelona,Spain,2024
0 days 01:42:22.411000,STR,18,Aston Martin,80.972,33.0,2.0,23.928,32.588,24.456,MEDIUM,17.0,False,12.0,24.3,41.4,False,61.0,1.4,123,4.657,16,66,307.236,3,3,4,3,5,3,5,4,C3,C2,C1,Barcelona,Spain,2024
0 days 01:43:43.750000,STR,18,Aston Martin,81.339,34.0,2.0,23.895,32.917,24.527,MEDIUM,18.0,False,12.0,24.4,40.6,False,62.0,0.7,198,4.657,16,66,307.236,3,3,4,3,5,3,5,4,C3,C2,C1,Barcelona,Spain,2024
0 days 01:45:06.163000,STR,18,Aston Martin,82.413,35.0,2.0,24.738,33.057,24.618,MEDIUM,19.0,False,13.0,24.3,40.1,False,62.0,0.5,0,4.657,16,66,307.236,3,3,4,3,5,3,5,4,C3,C2,C1,Barcelona,Spain,2024
0 days 01:46:27.425000,STR,18,Aston Martin,81.262,36.0,2.0,23.962,32.829,24.471,MEDIUM,20.0,False,13.0,24.3,40.1,False,62.0,0.5,0,4.657,16,66,307.236,3,3,4,3,5,3,5,4,C3,C2,C1,Barcelona,Spain,2024
0 days 01:50:54.005000,STR,18,Aston Martin,80.421,39.0,3.0,24.049,32.197,24.175,HARD,3.0,False,17.0,24.1,41.2,False,61.0,0.8,134,4.657,16,66,307.236,3,3,4,3,5,3,5,4,C3,C2,C1,Barcelona,Spain,2024
0 days 01:52:14.294000,STR,18,Aston Martin,80.289,40.0,3.0,23.869,32.266,24.154,HARD,4.0,False,17.0,24.1,39.8,False,62.0,1.2,90,4.657,16,66,307.236,3,3,4,3,5,3,5,4,C3,C2,C1,Barcelona,Spain,2024
0 days 01:53:35.215000,STR,18,Aston Martin,80.921,41.0,3.0,23.829,32.778,24.314,HARD,5.0,False,16.0,24.0,39.5,False,62.0,1.4,173,4.657,16,66,307.236,3,3,4,3,5,3,5,4,C3,C2,C1,Barcelona,Spain,2024
0 days 01:54:56.141000,STR,18,Aston Martin,80.926,42.0,3.0,23.94,32.638,24.348,HARD,6.0,False,15.0,23.9,39.7,False,64.0,1.5,259,4.657,16,66,307.236,3,3,4,3,5,3,5,4,C3,C2,C1,Barcelona,Spain,2024
0 days 01:56:17.680000,STR,18,Aston Martin,81.539,43.0,3.0,24.816,32.739,23.984,HARD,7.0,False,13.0,23.9,39.5,False,63.0,0.7,238,4.657,16,66,307.236,3,3,4,3,5,3,5,4,C3,C2,C1,Barcelona,Spain,2024
0 days 01:57:39.228000,STR,18,Aston Martin,81.548,44.0,3.0,24.547,32.768,24.233,HARD,8.0,False,14.0,23.9,39.5,False,63.0,1.0,250,4.657,16,66,307.236,3,3,4,3,5,3,5,4,C3,C2,C1,Barcelona,Spain,2024
0 days 01:58:59.516000,STR,18,Aston Martin,80.288,45.0,3.0,23.845,32.367,24.076,HARD,9.0,False,14.0,23.8,41.0,False,64.0,1.1,224,4.657,16,66,307.236,3,3,4,3,5,3,5,4,C3,C2,C1,Barcelona,Spain,2024
0 days 02:00:19.817000,STR,18,Aston Martin,80.301,46.0,3.0,24.046,32.248,24.007,HARD,10.0,False,14.0,23.9,41.1,False,64.0,1.3,291,4.657,16,66,307.236,3,3,4,3,5,3,5,4,C3,C2,C1,Barcelona,Spain,2024
0 days 02:01:39.521000,STR,18,Aston Martin,79.704,47.0,3.0,23.478,32.213,24.013,HARD,11.0,False,14.0,24.1,42.5,False,62.0,0.8,238,4.657,16,66,307.236,3,3,4,3,5,3,5,4,C3,C2,C1,Barcelona,Spain,2024
0 days 02:02:59.270000,STR,18,Aston Martin,79.749,48.0,3.0,23.52,32.213,24.016,HARD,12.0,False,14.0,24.1,42.7,False,61.0,1.2,279,4.657,16,66,307.236,3,3,4,3,5,3,5,4,C3,C2,C1,Barcelona,Spain,2024
0 days 02:04:18.611000,STR,18,Aston Martin,79.341,49.0,3.0,23.596,31.937,23.808,HARD,13.0,False,14.0,24.3,41.9,False,61.0,2.4,241,4.657,16,66,307.236,3,3,4,3,5,3,5,4,C3,C2,C1,Barcelona,Spain,2024
0 days 02:05:37.929000,STR,18,Aston Martin,79.318,50.0,3.0,23.572,31.926,23.82,HARD,14.0,False,14.0,24.2,41.9,False,61.0,2.5,225,4.657,16,66,307.236,3,3,4,3,5,3,5,4,C3,C2,C1,Barcelona,Spain,2024
0 days 02:06:57.668000,STR,18,Aston Martin,79.739,51.0,3.0,23.69,32.019,24.03,HARD,15.0,False,14.0,24.1,42.2,False,62.0,1.9,195,4.657,16,66,307.236,3,3,4,3,5,3,5,4,C3,C2,C1,Barcelona,Spain,2024
0 days 02:08:19.104000,STR,18,Aston Martin,81.436,52.0,3.0,23.646,33.459,24.331,HARD,16.0,False,14.0,24.1,42.6,False,63.0,2.0,228,4.657,16,66,307.236,3,3,4,3,5,3,5,4,C3,C2,C1,Barcelona,Spain,2024
0 days 02:09:38.936000,STR,18,Aston Martin,79.832,53.0,3.0,23.574,32.198,24.06,HARD,17.0,False,14.0,24.2,42.5,False,62.0,1.7,280,4.657,16,66,307.236,3,3,4,3,5,3,5,4,C3,C2,C1,Barcelona,Spain,2024
0 days 02:10:58.424000,STR,18,Aston Martin,79.488,54.0,3.0,23.443,32.016,24.029,HARD,18.0,False,14.0,24.3,42.4,False,62.0,1.5,233,4.657,16,66,307.236,3,3,4,3,5,3,5,4,C3,C2,C1,Barcelona,Spain,2024
0 days 02:12:19.278000,STR,18,Aston Martin,80.854,55.0,3.0,24.209,32.53,24.115,HARD,19.0,False,14.0,24.5,42.4,False,62.0,1.3,223,4.657,16,66,307.236,3,3,4,3,5,3,5,4,C3,C2,C1,Barcelona,Spain,2024
0 days 02:13:38.921000,STR,18,Aston Martin,79.643,56.0,3.0,23.46,32.023,24.16,HARD,20.0,False,14.0,24.5,43.6,False,61.0,1.2,250,4.657,16,66,307.236,3,3,4,3,5,3,5,4,C3,C2,C1,Barcelona,Spain,2024
0 days 02:14:58.462000,STR,18,Aston Martin,79.541,57.0,3.0,23.525,32.08,23.936,HARD,21.0,False,14.0,24.3,41.1,False,62.0,1.4,192,4.657,16,66,307.236,3,3,4,3,5,3,5,4,C3,C2,C1,Barcelona,Spain,2024
0 days 02:16:18.057000,STR,18,Aston Martin,79.595,58.0,3.0,23.385,32.161,24.049,HARD,22.0,False,14.0,24.3,41.1,False,63.0,1.4,239,4.657,16,66,307.236,3,3,4,3,5,3,5,4,C3,C2,C1,Barcelona,Spain,2024
0 days 02:17:37.830000,STR,18,Aston Martin,79.773,59.0,3.0,23.511,32.2,24.062,HARD,23.0,False,14.0,24.3,40.7,False,62.0,1.5,245,4.657,16,66,307.236,3,3,4,3,5,3,5,4,C3,C2,C1,Barcelona,Spain,2024
0 days 02:18:57.457000,STR,18,Aston Martin,79.627,60.0,3.0,23.39,32.072,24.165,HARD,24.0,False,14.0,24.1,40.3,False,63.0,1.1,200,4.657,16,66,307.236,3,3,4,3,5,3,5,4,C3,C2,C1,Barcelona,Spain,2024
0 days 02:20:17.204000,STR,18,Aston Martin,79.747,61.0,3.0,23.467,32.17,24.11,HARD,25.0,False,14.0,24.0,39.9,False,62.0,1.0,97,4.657,16,66,307.236,3,3,4,3,5,3,5,4,C3,C2,C1,Barcelona,Spain,2024
