Driver,Location,Year,Team,EventDate,Team_Pace_EMA,Driver_Teammate_Gap_EMA,Driver_Consistency_EMA,Degradation_EMA
HAM,Las Vegas,2024,Mercedes,2024-11-23,-0.6180791684192409,0.3697120029718945,1.8576658965365307,-0.0545333726883419
HUL,Las Vegas,2024,Haas F1 Team,2024-11-23,0.2066259631552935,-0.2221216137693189,1.1013213201389678,-0.00502562523674
LAW,Las Vegas,2024,RB,2024-11-23,0.280296229184323,0.312710928911463,1.6018653409561612,-0.0379823273783177
LEC,Las Vegas,2024,Ferrari,2024-11-23,-0.4942075679412617,-0.6333658482041669,1.656761035027624,0.0041699175093241
MAG,Las Vegas,2024,Haas F1 Team,2024-11-23,0.2066259631552935,0.1929198924919423,1.3363244619508017,0.0310316750484287
NOR,Las Vegas,2024,McLaren,2024-11-23,-0.5627657093214692,-0.4461814973771646,1.5298791310336384,-0.0473506045383839
OCO,Las Vegas,2024,Alpine,2024-11-23,0.3572957451482557,-0.1847211267057694,1.4748473335638783,0.0404877972600731
PER,Las Vegas,2024,Red Bull Racing,2024-11-23,-0.3617608713629856,0.9146163505656034,1.8282709963117456,-0.020287291816947
PIA,Las Vegas,2024,McLaren,2024-11-23,-0.5627657093214692,0.4461814991310013,1.7162537861028362,-0.0158891032461505
RUS,Las Vegas,2024,Mercedes,2024-11-23,-0.6180791684192409,-0.3697120029718945,1.2135926732512856,-0.0437788787144936
SAI,Las Vegas,2024,Ferrari,2024-11-23,-0.4942075679412617,0.63335731781476,1.8994337551994136,-0.0082828934429866
STR,Las Vegas,2024,Aston Martin,2024-11-23,0.3749976696974352,-0.0728494551468385,1.1014783154532222,-0.0641337348513108
TSU,Las Vegas,2024,RB,2024-11-23,0.280296229184323,-0.0495532105010342,1.5452792870543473,-0.0066752896419313
VER,Las Vegas,2024,Red Bull Racing,2024-11-23,-0.3617608713629856,-0.9146163505656034,1.5489823095128514,-0.001877063820842
ZHO,Las Vegas,2024,Kick Sauber,2024-11-23,0.8222732361369071,-0.2519058772149407,1.60051682319674,-0.025989005915456
ALB,Lusail,2024,Williams,2024-12-01,0.8538234428048652,0.0,1.090770298511136,-0.039419265434996
ALO,Lusail,2024,Aston Martin,2024-12-01,0.2821467207098822,-1.907220559365881,1.6160613801853176,-0.0551468011150403
BOT,Lusail,2024,Kick Sauber,2024-12-01,0.7496330901464021,0.5407414333057088,1.737334929666989,0.0023854058419454
GAS,Lusail,2024,Alpine,2024-12-01,0.1429629866991899,0.0,1.4945808210215854,0.0190344369320225
HAM,Lusail,2024,Mercedes,2024-12-01,-0.5416714360321776,0.5385628115392332,1.5902066397213463,-0.0441966901372277
HUL,Lusail,2024,Haas F1 Team,2024-12-01,0.3918358179967179,0.3656335683237747,1.049186618330229,-0.0461821825954602
LAW,Lusail,2024,RB,2024-12-01,0.6852097887487378,0.1489660922305984,1.2845691882123362,-0.0438393895320118
LEC,Lusail,2024,Ferrari,2024-12-01,-0.653493946517367,-0.5131591140328369,1.474025191028995,-0.0333361120077366
MAG,Lusail,2024,Haas F1 Team,2024-12-01,0.3918358179967179,-0.3831546010902006,1.2930459738484688,-0.0052333326332805
NOR,Lusail,2024,McLaren,2024-12-01,-0.7992667390739661,-0.3514357276945915,1.386714752234174,-0.0490805154179439
PER,Lusail,2024,Red Bull Racing,2024-12-01,-0.53048369201856,1.1846711392430165,1.376100685781703,-0.0408636965928016
PIA,Lusail,2024,McLaren,2024-12-01,-0.7992667390739661,0.3514357287468936,1.4999684197800105,-0.0485902167725164
RUS,Lusail,2024,Mercedes,2024-12-01,-0.5416714360321776,-0.5385628115392332,1.1942182782664084,-0.0528520464857683
SAI,Lusail,2024,Ferrari,2024-12-01,-0.653493946517367,0.5131539957991927,1.5869702808163777,-0.0524667751793676
STR,Lusail,2024,Aston Martin,2024-12-01,0.2821467207098822,1.907220559470037,1.368349981151984,-0.0522675464293858
TSU,Lusail,2024,RB,2024-12-01,0.6852097887487378,0.0089285388156587,1.2499379408770386,-0.0160385887003347
VER,Lusail,2024,Red Bull Racing,2024-12-01,-0.53048369201856,-1.1846711392430165,1.3612737668971593,-0.024513150470057
ZHO,Lusail,2024,Kick Sauber,2024-12-01,0.7496330901464021,-0.5407414333057088,1.5247630386545432,-0.0766796693153111
ALB,Yas Island,2024,Williams,2024-12-08,0.7868276499746311,0.1380635081813196,0.8699513067835525,-0.0068114452034706
ALO,Yas Island,2024,Aston Martin,2024-12-08,0.2033891497508915,-1.2868359070481,1.3389797220909356,0.0018639088926908
BOT,Yas Island,2024,Kick Sauber,2024-12-08,0.5802120299288486,0.5328328032458365,1.2680882957098634,0.0299999617434507
COL,Yas Island,2024,Williams,2024-12-08,0.7868276499746311,-0.1499906964254234,1.1197849304227223,-0.0111884068184264
DOO,Yas Island,2024,Alpine,2024-12-08,0.3067417647021773,0.5939571428571415,0.6796958265773496,0.0165755524213397
GAS,Yas Island,2024,Alpine,2024-12-08,0.3067417647021773,-0.1267501814738193,1.0605808459501354,0.0248961580036914
HAM,Yas Island,2024,Mercedes,2024-12-08,-0.5048590909568451,0.2676748297806828,1.4220743946017005,-0.0362901436390091
HUL,Yas Island,2024,Haas F1 Team,2024-12-08,0.3611160101848492,0.1859253324836263,0.7917046503668941,0.0104536875111838
LAW,Yas Island,2024,RB,2024-12-08,0.6225218359350302,-0.0038899616829179,1.1081341776013145,-0.0200487781186672
LEC,Yas Island,2024,Ferrari,2024-12-08,-0.686731910379272,-0.1673931875073373,1.1709067839528933,-0.0239954690070831
MAG,Yas Island,2024,Haas F1 Team,2024-12-08,0.3611160101848492,-0.1964379521434819,1.190918753368238,0.0486824798729458
NOR,Yas Island,2024,McLaren,2024-12-08,-0.7795795859132315,-0.4292755222510088,1.073113374538262,-0.0305695966995997
PIA,Yas Island,2024,McLaren,2024-12-08,-0.7795795859132315,0.4292755228823901,1.245482554468675,-0.0269887315031594
RUS,Yas Island,2024,Mercedes,2024-12-08,-0.5048590909568451,-0.2676748297806828,1.0168428714857891,-0.0294133594118157
SAI,Yas Island,2024,Ferrari,2024-12-08,-0.686731910379272,0.1673901165671509,1.1628833155315683,-0.0334070243002489
STR,Yas Island,2024,Aston Martin,2024-12-08,0.2033891497508915,1.2868359071105937,1.0983213372554943,-0.0082918715621613
TSU,Yas Island,2024,RB,2024-12-08,0.6225218359350302,0.0986267403106722,1.0319303053994986,0.0063258756041666
VER,Yas Island,2024,Red Bull Racing,2024-12-08,-0.4989316038338341,0.0,1.1776582614475382,-0.0162907381709874
ZHO,Yas Island,2024,Kick Sauber,2024-12-08,0.5802120299288486,-0.5328328032458365,1.2330628192840276,-0.0367897987031835
ALB,Melbourne,2025,Williams,2025-03-16,0.4377641249479518,0.0,1.5082821376152014,-0.1189597603152202
ALO,Melbourne,2025,Aston Martin,2025-03-16,0.3086998284029406,-0.7008323677582718,1.7095807466381667,-0.1121207315874623
ANT,Melbourne,2025,Mercedes,2025-03-16,-0.5145126254932867,0.6607941176470589,2.871252540687846,-0.2886413862755947
BEA,Melbourne,2025,Haas F1 Team,2025-03-16,0.8397720675446712,0.0259381381705251,2.3330574522424428,-0.2035342154430701
BOR,Melbourne,2025,Kick Sauber,2025-03-16,0.6154080605386114,0.1648681917211328,3.1876938363497214,-0.3246538576109624
GAS,Melbourne,2025,Alpine,2025-03-16,0.3031083157096134,0.0,1.6575562622320883,-0.22181514036262
HAM,Melbourne,2025,Ferrari,2025-03-16,-0.4385951406761543,0.3897343096331152,1.928889102073596,-0.2620778883812075
HUL,Melbourne,2025,Kick Sauber,2025-03-16,0.6154080605386114,0.0456079228017226,1.531318193252368,-0.077167254012382
LAW,Melbourne,2025,Red Bull Racing,2025-03-16,-0.4124191033255552,1.0760673216915475,2.132942852814098,-0.1161846514865849
LEC,Melbourne,2025,Ferrari,2025-03-16,-0.4385951406761543,-0.3295653242691079,1.7295162459499085,-0.2756035011844692
NOR,Melbourne,2025,McLaren,2025-03-16,-1.2406259966359163,-0.43073539738422,1.6766156487781263,-0.1494866153031637
OCO,Melbourne,2025,Haas F1 Team,2025-03-16,0.8397720675446712,0.0404048239765387,1.9506975131372812,-0.2970546011470613
PIA,Melbourne,2025,McLaren,2025-03-16,-1.2406259966359163,0.4307353977630488,1.8393289770335557,-0.3516528530655101
RUS,Melbourne,2025,Mercedes,2025-03-16,-0.5145126254932867,-0.4249225449272332,1.530063456400927,-0.1249637754700004
STR,Melbourne,2025,Aston Martin,2025-03-16,0.3086998284029406,0.7008323677957682,1.620943644075203,-0.09770172504023
TSU,Melbourne,2025,RB,2025-03-16,0.5635688718183092,0.0,1.8064902095695972,-0.2802500790331041
VER,Melbourne,2025,Red Bull Racing,2025-03-16,-0.4124191033255552,-1.7892039822471084,1.7448105917659436,-0.2916768385069877
ALB,Shanghai,2025,Williams,2025-03-23,0.3526514061856972,-0.0682178950912079,1.293764148076496,-0.0859344650954329
ANT,Shanghai,2025,Mercedes,2025-03-23,-0.4006671146672812,0.6690411764705884,2.1354436544136397,-0.1684306283080754
BEA,Shanghai,2025,Haas F1 Team,2025-03-23,0.5360241717437285,0.0779948829023154,1.876597351697568,-0.1358832853026856
BOR,Shanghai,2025,Kick Sauber,2025-03-23,0.68383550491383,-0.1825254523142589,2.3768235932261588,-0.1693621302065871
DOO,Shanghai,2025,Alpine,2025-03-23,0.3346059206426939,0.4254702857142847,0.7505946169889386,0.0025606920207831
GAS,Shanghai,2025,Alpine,2025-03-23,0.3346059206426939,-0.1451461088842913,1.3890027512631695,-0.1101208739041241
HAD,Shanghai,2025,RB,2025-03-23,0.3789367489315672,0.0933263888888879,1.0211873406300729,-0.0007191826734158
HAM,Shanghai,2025,Ferrari,2025-03-23,-0.4908361531887666,0.0784145753757078,1.6542586193807889,-0.153914024371326
HUL,Shanghai,2025,Kick Sauber,2025-03-23,0.68383550491383,0.3088111210279722,1.400788398514638,-0.018192055031444
LAW,Shanghai,2025,Red Bull Racing,2025-03-23,-0.3486385711824475,0.8726202949757138,1.7724923514080515,-0.058840812809533
LEC,Shanghai,2025,Ferrari,2025-03-23,-0.4908361531887666,-0.0423131841573035,1.3241801341447417,-0.1612554342583471
NOR,Shanghai,2025,McLaren,2025-03-23,-1.020535137352859,-0.1813510423521008,1.3861240427910415,-0.0831812343055258
OCO,Shanghai,2025,Haas F1 Team,2025-03-23,0.5360241717437285,-0.038189105614077,1.56368471311693,-0.176046942226281
PIA,Shanghai,2025,McLaren,2025-03-23,-1.020535137352859,0.181351042579398,1.4084113073679214,-0.2120374056781093
RUS,Shanghai,2025,Mercedes,2025-03-23,-0.4006671146672812,-0.5275182328386929,1.2528641260984237,-0.0681852189008947
SAI,Shanghai,2025,Williams,2025-03-23,0.3526514061856972,0.2514900699402902,1.019800196495917,-0.0206804548690213
STR,Shanghai,2025,Aston Martin,2025-03-23,0.34333282825869,0.0,1.4187578250389223,-0.0611480642526145
TSU,Shanghai,2025,RB,2025-03-23,0.3789367489315672,0.0218454886308481,1.4702155641028392,-0.1400191994996666
VER,Shanghai,2025,Red Bull Racing,2025-03-23,-0.3486385711824475,-1.3005022913090505,1.4606832599845427,-0.1744390074404534
ALB,Suzuka,2025,Williams,2025-04-06,0.2745287815248584,-0.3114187370547256,1.2501749364203958,-0.0757256143385368
ALO,Suzuka,2025,Aston Martin,2025-04-06,0.3438786244593761,-0.6181172929953884,1.471788089307136,-0.0796823084765898
ANT,Suzuka,2025,Mercedes,2025-04-06,-0.4501623309869282,0.3855367058823536,1.758673227402232,-0.1153926716556917
BEA,Suzuka,2025,Haas F1 Team,2025-04-06,0.4745764408596774,-0.1555950702586106,1.5682471300928666,-0.0906914131878809
BOR,Suzuka,2025,Kick Sauber,2025-04-06,0.6497352407617386,-0.1259392713885559,1.9270294976267188,-0.1153532566282066
DOO,Suzuka,2025,Alpine,2025-04-06,0.3407774901990567,0.4272821714285709,0.8494057874065062,-0.0221510393907741
GAS,Suzuka,2025,Alpine,2025-04-06,0.3407774901990567,-0.2590876653305749,1.3298035754034827,-0.0745563356835572
HAD,Suzuka,2025,RB,2025-04-06,0.3158159871723806,-0.2893961666666671,1.06156355858016,-0.0238057805022334
HAM,Suzuka,2025,Ferrari,2025-04-06,-0.4618037540998195,0.1323527452254249,1.4143475419448923,-0.1029502189154544
HUL,Suzuka,2025,Kick Sauber,2025-04-06,0.6497352407617386,0.2017106726167838,1.2873973544838462,-0.0314007621364322
LAW,Suzuka,2025,RB,2025-04-06,0.3158159871723806,0.8689641769854282,1.5099965171624488,-0.0354761628413508
LEC,Suzuka,2025,Ferrari,2025-04-06,-0.4618037540998195,-0.1106919104943822,1.1621750482493485,-0.1101510350315221
NOR,Suzuka,2025,McLaren,2025-04-06,-0.9274751445982754,-0.1201866254112604,1.2116308144932386,-0.0676943560332306
OCO,Suzuka,2025,Haas F1 Team,2025-04-06,0.4745764408596774,0.1794785366315536,1.429226543417314,-0.1169021252076396
PIA,Suzuka,2025,McLaren,2025-04-06,-0.9274751445982754,0.1201866255476388,1.2596336388349534,-0.1442776520901228
RUS,Suzuka,2025,Mercedes,2025-04-06,-0.4501623309869282,-0.3006229397032164,1.1572238090546147,-0.0573883149412499
SAI,Suzuka,2025,Williams,2025-04-06,0.2745287815248584,0.421382041964175,1.17635396926857,-0.0195501136118485
STR,Suzuka,2025,Aston Martin,2025-04-06,0.3438786244593761,0.6181172930178862,1.3899127213658564,-0.0707417070865426
TSU,Suzuka,2025,Red Bull Racing,2025-04-06,-0.3345092048960285,0.4018032931785089,1.3647330278849177,-0.0975040409716317
VER,Suzuka,2025,Red Bull Racing,2025-04-06,-0.3345092048960285,-1.1689973747854303,1.2475776181993123,-0.1193882375146399
ALB,Sakhir,2025,Williams,2025-04-13,0.3255764917647923,-0.38258768667728,1.123482925326467,-0.0080207275919593
ALO,Sakhir,2025,Aston Martin,2025-04-13,0.4790982114789912,-0.4512383757972329,1.2213251534784186,-0.0366191839827092
ANT,Sakhir,2025,Mercedes,2025-04-13,-0.3395018423082721,0.3130424258282626,1.3767444992729971,-0.0285716974303789
BEA,Sakhir,2025,Haas F1 Team,2025-04-13,0.3013833502987638,0.0654959578448335,1.2811925546738996,-0.0278196654225844
BOR,Sakhir,2025,Kick Sauber,2025-04-13,0.640564344525715,0.1329964371668664,1.4560406231872909,-0.0540345025167614
DOO,Sakhir,2025,Alpine,2025-04-13,0.1632148642561326,0.4557359695238095,0.804147373608928,0.0288939393856936
GAS,Sakhir,2025,Alpine,2025-04-13,0.1632148642561326,-0.3548192658650119,1.1257098283123783,0.0050280544848716
HAD,Sakhir,2025,RB,2025-04-13,0.3408985066578142,-0.2019150333333332,0.980577533809042,0.0052013233506871
HAM,Sakhir,2025,Ferrari,2025-04-13,-0.5269792156565262,0.2041076471352546,1.249736010505297,-0.0472819282480261
HUL,Sakhir,2025,Kick Sauber,2025-04-13,0.640564344525715,-0.0875335964299296,1.109417957495361,-0.0047140512353654
LAW,Sakhir,2025,RB,2025-04-13,0.3408985066578142,0.5496558395245899,1.283382281106081,-0.0032956538356361
LEC,Sakhir,2025,Ferrari,2025-04-13,-0.5269792156565262,-0.191111146296629,1.0688973620793665,-0.0363350179263536
NOR,Sakhir,2025,McLaren,2025-04-13,-0.9904300499555996,0.0830320247532434,1.0816165534830142,-0.0130388758631616
OCO,Sakhir,2025,Haas F1 Team,2025-04-13,0.3013833502987638,-0.0511658780210677,1.1201069867461433,-0.0307445754661366
PIA,Sakhir,2025,McLaren,2025-04-13,-0.9904300499555996,-0.0830320246714164,1.1643296419710236,-0.0701520216208084
RUS,Sakhir,2025,Mercedes,2025-04-13,-0.3395018423082721,-0.2620941661207803,0.9611467990793812,-0.014621349036051
SAI,Sakhir,2025,Williams,2025-04-13,0.3255764917647923,0.4485656696229496,1.1535121600763203,0.0356569972511328
STR,Sakhir,2025,Aston Martin,2025-04-13,0.4790982114789912,0.4512383758107317,1.1026242322881703,-0.028627707714049
TSU,Sakhir,2025,Red Bull Racing,2025-04-13,-0.246235384093435,0.4464999759071052,1.1468742782356744,-0.0125740417021933
VER,Sakhir,2025,Red Bull Racing,2025-04-13,-0.246235384093435,-0.906816424871258,1.1327535242386593,-0.026236763326572
ALB,Jeddah,2025,Williams,2025-04-20,0.2095908333304797,-0.2018903897841456,1.0180332220093031,-0.0104703131471079
ALO,Jeddah,2025,Aston Martin,2025-04-20,0.5082118302026948,-0.484309692145006,1.1602185610474984,-0.0450182464455608
ANT,Jeddah,2025,Mercedes,2025-04-20,-0.4536206115578034,0.2184121221636246,1.1354667430534395,-0.0268836294545725
BEA,Jeddah,2025,Haas F1 Team,2025-04-20,0.4860269291271909,-0.3063979335673317,1.184960165614703,-0.0327119321851352
BOR,Jeddah,2025,Kick Sauber,2025-04-20,0.8583968783203665,0.3428334354226495,1.2878638276395082,-0.0390983703352187
DOO,Jeddah,2025,Alpine,2025-04-20,0.528828604300032,0.0,0.9631942690898898,0.033304192441101
HAD,Jeddah,2025,RB,2025-04-20,0.2634107089329596,-0.1108645755555556,0.9661265867074884,-0.002003335975286
HAM,Jeddah,2025,Ferrari,2025-04-20,-0.6268937022334227,0.363246810503375,1.142600651463892,-0.0372522734580374
HUL,Jeddah,2025,Kick Sauber,2025-04-20,0.8583968783203665,-0.3155557309804874,1.1321171821078568,0.0182109534952339
LAW,Jeddah,2025,RB,2025-04-20,0.2634107089329596,0.3195090592703096,1.1999526548438693,-0.0333955681924275
LEC,Jeddah,2025,Ferrari,2025-04-20,-0.6268937022334227,-0.3554489100001996,1.0224020292123894,-0.0331872721785999
NOR,Jeddah,2025,McLaren,2025-04-20,-1.060679758368422,0.1284147704075015,1.1194165778908542,-0.0248665815166257
OCO,Jeddah,2025,Haas F1 Team,2025-04-20,0.4860269291271909,0.3149959814615912,1.126372217162394,-0.0276618701640483
PIA,Jeddah,2025,McLaren,2025-04-20,-1.060679758368422,-0.1284147703584052,0.9425976841724922,-0.0392319773138167
RUS,Jeddah,2025,Mercedes,2025-04-20,-0.4536206115578034,-0.1878431663391352,0.8161632372237936,0.0007210735108527
SAI,Jeddah,2025,Williams,2025-04-20,0.2095908333304797,0.2414771795515474,1.0056171573441457,0.00876586598325
STR,Jeddah,2025,Aston Martin,2025-04-20,0.5082118302026948,0.4843096921531052,1.0753022613193248,-0.001001302499578
VER,Jeddah,2025,Red Bull Racing,2025-04-20,-0.6698785144066793,0.0,0.9127247977052588,-0.0191985335746803
ALB,Miami,2025,Williams,2025-05-04,-0.0099745194143528,-0.1847260706051816,1.0123019216867963,-0.0255026512377236
ALO,Miami,2025,Aston Martin,2025-05-04,0.598251735171561,-0.2684440871063697,1.2285394472808595,-0.0342940456221882
ANT,Miami,2025,Mercedes,2025-05-04,-0.4228368965514048,0.1935138599328287,1.0368779229405771,-0.0264007350796181
BEA,Miami,2025,Haas F1 Team,2025-05-04,0.4877449611929257,0.3138862398596012,0.8626229345111865,-0.0273817680067333
BOR,Miami,2025,Kick Sauber,2025-05-04,0.8625107402326406,0.9165352138900384,2.7670560314697785,0.7714866949898237
GAS,Miami,2025,Alpine,2025-05-04,0.453384632963297,0.0,1.0757482751594527,-0.000871210395411
HAD,Miami,2025,RB,2025-05-04,0.4101576852167374,-0.8514877929523806,0.9647846878897244,-0.0085929361272605
HAM,Miami,2025,Ferrari,2025-05-04,-0.4668564372312856,0.2353520078706522,1.1294126712688306,-0.0279675269283157
HUL,Miami,2025,Kick Sauber,2025-05-04,0.8625107402326406,-0.900168591224741,1.1086155981584929,0.0119634208227279
LAW,Miami,2025,RB,2025-05-04,0.4101576852167374,0.9766744831812332,1.0035311362180823,-0.0309510539800796
LEC,Miami,2025,Ferrari,2025-05-04,-0.4668564372312856,-0.230673267568747,1.041479019926186,-0.0291312624729486
NOR,Miami,2025,McLaren,2025-05-04,-1.0701603846377754,0.1130008622445007,1.142967493418534,-0.0207843104089357
OCO,Miami,2025,Haas F1 Team,2025-05-04,0.4877449611929257,-0.3087274111230456,1.0426416983031612,-0.0047265498058979
PIA,Miami,2025,McLaren,2025-05-04,-1.0701603846377754,-0.113000862215043,0.9167125046459764,-0.0308794987608564
RUS,Miami,2025,Mercedes,2025-05-04,-0.4228368965514048,-0.175172486438135,0.9040452968522916,-0.0137604894724782
SAI,Miami,2025,Williams,2025-05-04,-0.0099745194143528,0.2084781444656226,0.999072985830238,-0.0069291032797167
STR,Miami,2025,Aston Martin,2025-05-04,0.598251735171561,0.2684440871112292,0.9495550870913324,-0.0086024238273781
TSU,Miami,2025,Red Bull Racing,2025-05-04,-0.5212233908380495,0.420509849489841,1.0502862129271842,-0.0174970537654633
VER,Miami,2025,Red Bull Racing,2025-05-04,-0.5212233908380495,-0.6966997188683326,1.002162557406463,-0.0130425251144835
ALB,Imola,2025,Williams,2025-05-18,-0.0780522709016134,-0.129146642363109,1.0228353739533973,-0.0151717590928024
ALO,Imola,2025,Aston Martin,2025-05-18,0.5513316798525405,-0.2153643246042468,1.135915167289281,-0.0190905499809504
ANT,Imola,2025,Mercedes,2025-05-18,-0.2309432593359779,0.4138433159596975,0.9055137925356878,-0.0212414178487476
BEA,Imola,2025,Haas F1 Team,2025-05-18,0.4725001890590636,-0.1436092560842387,0.9983145483393164,-0.010770282763692
BOR,Imola,2025,Kick Sauber,2025-05-18,0.7075072627531933,0.481771638538104,1.9184596739807185,0.4549569587188359
COL,Imola,2025,Alpine,2025-05-18,0.4328139007970853,0.0494389154780796,1.0345647098496715,-0.0113293557606178
GAS,Imola,2025,Alpine,2025-05-18,0.4328139007970853,-0.3523248928523408,1.0097568342751604,-0.0371604916978686
HAD,Imola,2025,RB,2025-05-18,0.3168841947341838,-0.5794146757714288,0.9644110798491476,-0.0151496640702588
HAM,Imola,2025,Ferrari,2025-05-18,-0.4334344828162627,0.2885795380557245,1.2190854541706504,-0.0479978366143098
HUL,Imola,2025,Kick Sauber,2025-05-18,0.7075072627531933,-0.4719516649389256,0.9929908083475198,0.002269623260266
LAW,Imola,2025,RB,2025-05-18,0.3168841947341838,0.6545266899087402,0.9074960388036452,-0.0339528640526129
LEC,Imola,2025,Ferrari,2025-05-18,-0.4334344828162627,-0.2857722938745815,1.0053717795342385,-0.018397352714206
NOR,Imola,2025,McLaren,2025-05-18,-1.0192206855211334,0.0459805989793536,1.172072377227394,-0.0322287759075511
OCO,Imola,2025,Haas F1 Team,2025-05-18,0.4725001890590636,0.146704553326172,0.9128027640232966,0.0154228393472304
PIA,Imola,2025,McLaren,2025-05-18,-1.0192206855211334,-0.045980598961679,0.9207632048939874,-0.0188960638973374
RUS,Imola,2025,Mercedes,2025-05-18,-0.2309432593359779,-0.4028384918628813,0.8678532193217738,0.0114462579760899
SAI,Imola,2025,Williams,2025-05-18,-0.0780522709016134,0.1433978866793737,0.9163722675557072,0.0106381808686626
STR,Imola,2025,Aston Martin,2025-05-18,0.5513316798525405,0.2153643246071625,0.8639964154509658,-0.0137417633399014
TSU,Imola,2025,Red Bull Racing,2025-05-18,-0.4572401874111153,0.8924913214586103,1.0153433058291248,-0.0144341156997269
VER,Imola,2025,Red Bull Racing,2025-05-18,-0.4572401874111153,-1.0582052430857054,1.0686205436330756,-0.0097633816465567
ALB,Monaco,2025,Williams,2025-05-25,0.0821644109482618,-0.1077863981162782,1.4095238042335998,-0.1600388007448802
ALO,Monaco,2025,Aston Martin,2025-05-25,0.6187911074217993,-0.5382508291947824,1.2545045483395048,-0.1390529594351148
ANT,Monaco,2025,Mercedes,2025-05-25,0.2450385674037098,0.6464986918497474,1.197052543383922,-0.0250647391807101
BEA,Monaco,2025,Haas F1 Team,2025-05-25,0.4558255288589613,0.2130541578879184,1.2318326522215075,0.0893052574494729
BOR,Monaco,2025,Kick Sauber,2025-05-25,0.8120779089189235,0.1465486974085764,1.761592111047282,0.3868910137092301
COL,Monaco,2025,Alpine,2025-05-25,0.6048465959299629,-0.2108128411893439,1.2042081688074242,0.0126874121465978
GAS,Monaco,2025,Alpine,2025-05-25,0.6048465959299629,0.0290812547647872,0.8520934421280018,-0.0360836005373205
HAD,Monaco,2025,RB,2025-05-25,0.21804568517101,-0.288117555462857,1.0178926056471655,-0.1000597665239941
HAM,Monaco,2025,Ferrari,2025-05-25,-0.8887221078977194,0.4091784920642042,1.2880279551036151,-0.098026798546259
HUL,Monaco,2025,Kick Sauber,2025-05-25,0.8120779089189235,-0.1406567132490694,1.1855874437258789,0.0028074431535733
LAW,Monaco,2025,RB,2025-05-25,0.21804568517101,0.3331847639452439,1.2201565903959746,-0.0787526447644311
LEC,Monaco,2025,Ferrari,2025-05-25,-0.8887221078977194,-0.4074941455555183,1.0458460929480369,-0.0443022482982558
NOR,Monaco,2025,McLaren,2025-05-25,-1.3595722910591037,0.0121852824645353,1.1301827664701911,-0.0611765681478068
OCO,Monaco,2025,Haas F1 Team,2025-05-25,0.4558255288589613,-0.2111969795427583,1.0098477286400969,-0.0397794624849778
PIA,Monaco,2025,McLaren,2025-05-25,-1.3595722910591037,-0.0121852824539305,1.0610243585026966,-0.0599566636403822
RUS,Monaco,2025,Mercedes,2025-05-25,0.2450385674037098,-0.6398957973916577,1.4416556257833513,-0.0472516131113633
SAI,Monaco,2025,Williams,2025-05-25,0.0821644109482618,0.116337144706037,1.4185832128890845,-0.0233577399115469
STR,Monaco,2025,Aston Martin,2025-05-25,0.6187911074217993,0.5382508291965318,1.1601152443248255,0.0136092643335864
TSU,Monaco,2025,Red Bull Racing,2025-05-25,-0.3321501460392464,1.705322485182859,1.16665055073126,-0.0194916950204472
VER,Monaco,2025,Red Bull Racing,2025-05-25,-0.3321501460392464,-1.804750838159116,1.1330278899537896,-0.0442634977909805
ALB,Barcelona,2025,Williams,2025-06-01,0.3042648218656427,0.2057012251032973,1.214335379431796,-0.034731639580055
ALO,Barcelona,2025,Aston Martin,2025-06-01,0.5564416194768613,0.0,1.4539257265979042,-0.0796354446587378
ANT,Barcelona,2025,Mercedes,2025-06-01,0.0141079667353345,0.6876148211704544,1.0958760756885269,-0.0059150612322227
BEA,Barcelona,2025,Haas F1 Team,2025-06-01,0.5437659760428614,0.0728547169549727,1.1575005691341254,0.0094489222998927
BOR,Barcelona,2025,Kick Sauber,2025-06-01,0.6809433300047645,0.2969588480747755,1.582791275160139,0.2587999344250913
COL,Barcelona,2025,Alpine,2025-06-01,0.67865199807847,0.1621940562926834,1.28415285896169,-0.0158914160226437
GAS,Barcelona,2025,Alpine,2025-06-01,0.67865199807847,-0.2712330081474174,0.9805404116339416,-0.0306028511403461
HAD,Barcelona,2025,RB,2025-06-01,0.2437128846449059,-0.3637297925369739,1.0602572128328585,-0.0733616800202166
HAM,Barcelona,2025,Ferrari,2025-06-01,-0.8185490033175444,0.359601640693068,1.232316466792993,-0.0182667281530592
HUL,Barcelona,2025,Kick Sauber,2025-06-01,0.6809433300047645,-0.2934236575790713,1.207233678539022,-0.017005702175083
LAW,Barcelona,2025,RB,2025-06-01,0.2437128846449059,0.390770117626406,1.1494525769902764,-0.0581921078064594
LEC,Barcelona,2025,Ferrari,2025-06-01,-0.8185490033175444,-0.3585910327878564,1.0537818420451224,0.0204956665055622
NOR,Barcelona,2025,McLaren,2025-06-01,-1.3182954768507384,0.0314857149332669,1.2070656276510623,0.0128159912493535
OCO,Barcelona,2025,Haas F1 Team,2025-06-01,0.5437659760428614,-0.0717404099478767,1.134918548464937,0.003337079972064
PIA,Barcelona,2025,McLaren,2025-06-01,-1.3182954768507384,-0.031485714926904,1.1802074279512895,0.0129664899592061
RUS,Barcelona,2025,Mercedes,2025-06-01,0.0141079667353345,-0.6836530844956006,1.37911938677627,-0.00895057794714
SAI,Barcelona,2025,Williams,2025-06-01,0.3042648218656427,-0.2005707771494421,1.222018878841355,-0.0504938446195001
